Rating,Description,Pros,Cons,Author Info,Resignation Reason
3,Bad work life balance,"Good pay, many friendly coworker and benefits are ok. i can remote work.","Lack of culture, pressure from all levels. People seems burnt out, very heavy oncall ","Verified User Current Employee  V*****  Software Engineer - Feb 28, 2022",
4,"Super smart people, but they'll expect everything from you",- Helpful and brilliant teammates- Smart leadership- Lots of work that needs to be done,"- Stressfully high expectations. Being in such high demand, Stripe can (and does) keep the lit perf bar super high. My managers and teammates are usually working late and spend a lot of time just catching up on docs- I've seen multiple managers and teammates be let go (thanks to that high bar)- Dev velocity leaves lots to be desired, especially when it comes to coding in our monolith","Verified User Current Employee  p*****  Software Engineer III - Feb 28, 2022",
5,Great Company,Flexible wfh policiesGreat compAmazing peopleAwesome foodMore agency and Impact than bigger companies,"Work life balance, def not a place to coastOffice food too healthy lol","Verified User Current Employee  Y*****  Software Engineer - Feb 26, 2022",
4,good pay,good oppotunity. A lot of things to do. good pay.,bad management in some teams. poor wlb in some teams,"Verified User Current Employee  t*****  Software Engineer III - Feb 24, 2022",
4,A good tech company but not the best,"Good benefits, nice offices, payment is an interesting field, and you can work remote ","The sales org is very very messy, it's a good name on the resume but you're not gonna learn a lot, there are no real practical trainings ","Verified User Current Employee  l*******  Sales - Feb 24, 2022",
5,Awesome!,"Work hard play hard! Rocket ship with best compensation on the market, even considering AVG. ",None. Just trying to meet the min of ten words.,"Verified User Current Employee  c******  Software Engineer - Feb 23, 2022",
5,"Good place, good wlb, chill people, good TC ","overall good peoplegood wlbgreat foodgood pay (except for the 1 year RSUs but there's a yearly grant that's 2 years and pretty good)engineer first culture, good developer tooling ",growing very fastlots of complexity (but it's fine if your team is aware and trying to fix it)code in Ruby,"Verified User Current Employee  N*****  Software Engineer - Feb 23, 2022",
4,Good culture and pay,Comp is goodPeople are really niceCulture is great,Tech stack is questionableTooling is slowToo many DSLs,"Verified User Current Employee  Q*****  Software Engineer - Feb 23, 2022",
4,Great experience so far,Growing fast if you like that sort of thing. Solid founders. Product seems like it's well-positioned in the market and growing quickly.,Growing fast if you struggle with that sort of thing. Everybody has imposter syndrome.,"Verified User Current Employee  Q*****  Program Manager - Feb 23, 2022",
5,Very happy here,"Great co-workers, great mission. I really love the people here and can't imagine working anywhere else.",We sometimes try to do too much in too little time.,"Verified User Current Employee  p*****  Engineer - Feb 23, 2022",
1,The emperor has no clothes!,"Super smart, awesome people and decent promise of a payout ","Lack of leadership and direction. Hypergrowth has lead to a lot of confusion and lack of clarity with roles and leadership. It feels like the only goal is to go public, not people. Product can only take you so far. ","Verified User Current Employee  b********  Program Manager - Feb 23, 2022",
2,Not so great work life balance,"Lots of work, scopeStripe is still growing - growth opportunities ","Expectations, Culture and work never endsCompensation isn't that great as they make it sound ","Verified User Current Employee  o*******  Product Analyst - Feb 22, 2022",
4,Growing pains but great people,"-smart and kind colleagues-interesting users, ability to learn a ton","-growing pains, extremely fast paced work environment-changing priorities, can be hard to keep up","Verified User Current Employee  J*****  Sales - Feb 21, 2022",
5,Great company with growing pains,Compensation and people are top tier. Everybody is friendly and willing to help.,"Everything is a bit chaotic, a lot of new hires that struggle due to lack of people to help them onboard and are asked to onboard next wave.","Verified User Current Employee  b*******  Software Engineer - Feb 21, 2022",
5,"Good pay, smart coworkers",Pay is in top 5% of the industry.Super smart coworkers.Work life balance is good (40 hour weeks).Company has good potential.,People complain about each other a lot.Things move so fast that most people are not caught up.,"Verified User Current Employee  e*****  Staff Engineer - Feb 20, 2022",
4,Not for coasters,"I've been at Stripe >2 years. Growing pains are real but I've been lucky to be relatively unaffected by constant reorgs. Manager looks out for me, teammates are smart and diligent.Work is not the most fun or glamorous but hearing users' feedback about how Stripe has enabled their business is the most gratifying part of the job. Patrick and John are brilliant. We have weekly fireside's where we can ask them questions and they share their top of mind. ",WLB is tough. Not a place for coasters. Need to learn to prioritize aggressively. Growing company pains. KTLO work not rewarded (though not sure it is at any large company). Onboarding can be hard.,"Verified User Current Employee  c*****  Software Engineer - Feb 17, 2022",
5,"Great company, high variance between teams",Comp is good Many trustworthy leaders A lot of great people,Company has scaled very quicklyTech and processes and struggling to keep paceSome teams have a lot of WLB issues (though my experience is good),"Verified User Current Employee  U*****  Staff Software Engineer - Feb 16, 2022",
2,Not worth the money,"There are lots of very nice, talented people and interesting products they're building. ",Stripe was the most frustrating place I have ever worked. There are too many growing pains to be effective and have impact. They're trying to scale but doing it in really ineffective ways which is hurting the culture and ability for employees to be successful. They aren't clear on how they measure performance which is problematic with performance based pay. Leadership is well intentioned but don't count on them to change much. Work life balance is non-existant. There's a lot of turnover - even at leadership levels.,"Verified User Former Employee  D*****  Human Resources - Feb 15, 2022",I was sold a very different opportunity than what I actually got. I communicated to management about my frustrations and how unsustainable my work was but did not receive any support or changes made.
1,An absolute mess with toxic leadership,The Stripe brand on your resumeRemote in the US,"Arrogant, toxic leadershipSub-par PTO & benefitsUtter indifference to employee liquidity needs while taking care of upper leadership","Verified User Current Employee  n*********  Manager, Account Management - Feb 15, 2022",
1,Money's good,Comp: That's what the money is for!Pays good enough for a certain type of person to put up with a terrible work environment. And perhaps it's not so terrible in certain orgs.,"People are conditioned to put on a friendly front in public (including interviews), but it's all fake. No collaboration. Empire building managers.A huge pile of poor technical decisions. If you're very, very lucky, you have to build upon this pile. Otherwise, you only get to maintain and support it.Frequent and terrible oncall are very common.","Verified User Current Employee  H*****  Software Engineer - Feb 14, 2022",
3,Know your Buzz Words!,"People and Culture are solid. Pay is OK, but not best in class for what they advertise.",Carrot and stick with performance reviews....You're lucky to make SME. Valuation is now not advantageous to new hires.,"Verified User Current Employee  p*****  Technical Advisor - Feb 14, 2022",
4,Great Company,- Challenging work keeps motivated - Employee perks- Relevant Compensation,- Too many re-orgs in short span of time- Productivity due to infrastructure management,"Verified User Current Employee  l*****  Data Engineer II - Feb 12, 2022",
4,"Great leadership, growing pains","Kind, smart coworkers; great product; exciting opportunity to grow. Large TAM.",Still trying to figure out how to operate at scale.,"Verified User Current Employee  n*****  Channel Marketing - Feb 12, 2022",
4,"Hardworking, smart people",There are smart hardworking people who care a lot about their job,We are not good at prioritizing yet. There is a lot work.,"Verified User Current Employee  u*****  Product Manager - Feb 11, 2022",
2,Sales org in chaos,-complex products that make you think-users doing interesting projects-really talented and smart coworkers,"-user first, stripe second, team third, employees last-they do everything they can to pay as little as possible. Sales comp is a joke-we are asked to do 8 different jobs but are only paid for 1 of them-they ask you to not work outside your role. Just focus on your job! Problem: you can't do well in your role unless you do other peoples jobs because so many things critical to succeeding are broken-They promise the world when you get hired. Top performers get equity bonuses. This is why you don't need a 4 year RSU. Reality check: everyone gets average rating, including top performers. In your first year, managers are told not to give you a rating above SME so you end up not getting any comp raises for at least your first 2 years at the company-Sales is not valued or respected at this place. Our senior sales leaders are just waiting to cash out on their equity and don't care about people. We are all replaceable robots to them, despite the impressive assortment of talent that has been hired-there is no career progression here if you are smart and have a broad skill set. If you are a problem solver, they don't want you to solve problems. Just do your job Gonna start looking for a startup to go to where I'll actually be respected and appreciated for the work I do","Verified User Current Employee  i*****  Account Executive - Feb 11, 2022",
4,"Felt good at first, but seems like best years are behind it?",Pays very well (e.g. on levels.fyi)Good reputationPeople are friendly (in my experience)Interview process was quick and lovely,"Managers, PMs and design often feel stretched thin or not paying attentionReviews and forced quotas are awful","Verified User Current Employee  R*****  Senior Engineer - Feb 10, 2022",
5,Excellent company,"Great TC upside (even with AVG as opposed to the more traditional 4-year vest)Excellent growth opportunity as the company is going through its teenage years, meaning there is so much potential; but the company is stable/large enough that your project won't be suddenly out of funds.People geniunely careExcellent work-life balance, at least on my team","Growing pains is unavoidable, and it's hereExperience is highly team-dependentLeadership is learning to lead a larger stable company rather than running a start-upRemnants of former work-on-the-weekend start-up mentalityOpportunity cost due to illiquid RSUs","Verified User Current Employee  q*****  Software Engineer - Feb 10, 2022",
5,Looks good on the surface,Disclaimer: am relatively new hire.Many processes are well thought out. Coherent onboarding for new hires.,It appears that forced stack ranking is implemented and causes disappointment. AVG is terrible for rank and file.,"Verified User Current Employee  f*********  Software Engineer - Feb 10, 2022",
3,Boring work and bad WLB,TC is okPeople is smartGrow rapidly if on the right project,Lots of reorg and turn overForce PMENot transparent comp rewards,"Verified User Current Employee  e*****  Software Engineer - Feb 9, 2022",
3,"Great pay, talented people, lacking direction ","The group of people I work with is great. I enjoy coming to work and I don't get the Sunday scariest too much.  But that could change in an instant. The pay is also solid, but half the compensation is stock that's capped. And they haven't IPOd.","The culture outside of my own team seems pretty toxic. I'm relatively knew, but it seems like managers have to fill quotas when it comes to performance reviews which I am currently going through.Also, most of my part of the organization is in disarray and has very little direction.It certainly seems like the definition of dysfunctional large organization. ","Verified User Current Employee  p*****  Software Engineer I - Feb 8, 2022",
3,"Political games, high turnover ",Good compensation and benefits. The name of the company is good for resume.,"Lots of political games. You can uplevel only if you make friends with the right people. Constant reorgs, hypocrisy (not practicing values that one preaches). Many burned out people who are not enthusiastic about their work and just count the days before IPO. ","Verified User Current Employee  g*****  Program Manager II - Feb 8, 2022",
4,Growing pains,Great company but serious growing pains with moving so quickly.,Work life balance is low due to speed of expansion.,"Verified User Current Employee  h*****  Staff Engineer - Feb 8, 2022",
4,Really Smart People,"Here, you will get to work with some of the most talented and smartest people in tech.Great compensation and benefits.",It can be too stressful sometimes.Everyone seems to be always working even on weekends.Work like balance could be better.,"Verified User Current Employee  L*****  Software Engineer - Feb 6, 2022",
5,Going through the teenage years,"Huge potential, smart people, great founders, world class APIs and best in class documentation",HR Processes are very heavy and can be simplified. A heavy Google influence on cultural and not for the good.,"Verified User Current Employee  s*********  Architecture Engineer - Feb 5, 2022",
4,Great company with growing pains,"Great mission, many wonderful colleagues, very good comp, culture of working hard in a good way",Many aspects of the company seem clearly to be suffering as it grows. Team management is uneven.,"Verified User Former Employee  d*********  Software Engineer III - Feb 3, 2022",Got re-orged quickly. Work and team was not as described by recruiter.
5,Great Place to grow your career,"Great perks, mentorship, and teamwork. If you are looking for a great place full of learnings this is it",Regular growth pains that any company who's growing this fast will experience,"Verified User Current Employee  G*****  Sales - Jan 31, 2022",
5,"Cares about culture, great perks and comp, strong leadership","I'm a new hire so TBD if this review stays true.. However, in my first few weeks I've been impressed by the whole package.Comp is top notch, the vision is exciting and there is a lot of people who put in effort to onboard your and welcome you. I sense there is a loss of culture as we grow and hire from across the industry. It's natural. However I feel like the company makes an effort to uphold principles that have made what Stripe is today.",Rapid growth is a pro/con. I envision there will be more difficulty to promote a strong culture as we rapidly hire.,"Verified User Current Employee  M*****  Engineer - Jan 31, 2022",
5,Great comp. Culture is team dependent,- work with smart people- high comp- generous RSU refresh but performance based- move fast,- culture is team dependent- there is expectation to perform well,"Verified User Current Employee  b*******  Software Engineer - Jan 30, 2022",
5,Smart people and audacious goal,New to stripe - good experience thus far. Smart coworkers - company is growing fast,Definitely a curve for reviews - WLB seems off - pressure to come up to speed quickly.,"Verified User Current Employee  z*****  Marketing Analyst - Jan 27, 2022",
2,Not great.,They pay a lot which is nice. Most of my IC colleagues are great.,"Culture is pretty awful, lots of new management that assumes they know what's up, but don't bother asking questions. Lots of passing the buck.","Verified User Current Employee  k*****  Staff Software Engineer - Jan 27, 2022",
4,Lots of opportunity to make an impact,People are smart. The work is challenging. If you're ambitious you can really make a great career here. Comp is great.,Lack of organizational structure. Work life balance is not the best.,"Verified User Current Employee  $*****  Engineering Manager - Jan 27, 2022",
3,"Good compensation, culture isn't great","Above average market compensation, annual grant is generous. Company size is small enough that roles carry a lot of impact. ",Onboarding for non engineers is very patchy. Very long hours. Huge pressure to get up to speed very quickly.,"Verified User Current Employee  d********  Business Operations - Jan 26, 2022",
2,Partially Meets my Expectations,"The compensation is pretty good, switch to single year stock grants aside","I'd say it only partially meets what I expect out of an employer, maybe about 15%Phony culture","Verified User Current Employee  H*****  Software Engineer - Jan 26, 2022",
5,Unbelievable colleagues,Highest caliber people I've ever worked with. I can trust everyone.,Stripe will make you work. There is no cruising or coasting.,"Verified User Current Employee  k*********  Software Engineer - Jan 26, 2022",
5,A good place to learn,- chance to learn from great coworkers- interesting eng problems,- growing pains. Getting better but coming out of a rough year as an engineer.,"Verified User Current Employee  o*****  Senior Software Engineer - Jan 24, 2022",
5,Good culture but work a lot,Just joined from other big tech. Had experience in another two tech companies. Overall the culture here is good. Work a lot.Read a lot.,"I got to go work a lot more than my previous place. Peer pressure is there, essentially I don't know what levels my peers are at. Need more guidance on how to succeed here. ","Verified User Current Employee  j*********  Software Engineer - Jan 23, 2022",
5,Nice people,Great growth ratesSolid cultureExcellent teamGreat upside potential a,Lots to do all at onceStruggle with prioritization Immature corporate functions,"Verified User Current Employee  T*****  Marketing Associate - Jan 22, 2022",
5,Great place to work,Great people and mission. Thoughtful culture. Hi hi achieving teams.,"None to add.Great growth, leaders and opportunities ahead. Highly recommend.","Verified User Current Employee  F*****  Software Engineer - Jan 21, 2022",
4,Great comp. Pretty stressful,The comp and benefits are amazing. And the culture is the best I've ever seen.,It's really easy to get more work piled on than you could ever reasonably do. And there's a TON of process required to do any interesting work.,"Verified User Current Employee  H*****  Software Engineer - Jan 21, 2022",
4,Great opportunity,"Brand is at a place for crafting and molding, great opportunity holistically as a company ahead.","Timeline for IPO is a big mystery, can tell that weighs on culture. ","Verified User Current Employee  I*****  Creative Design Lead - Jan 20, 2022",
2,Overhyped outside but people are well meaning inside,I believe the leadership and its well meaning intentions. Management can lose the message in the middle somewhere but overall culture is good. Benefits are good but not top of the line. Comp structure even with annual grants beats most Meta and Goog offers so talent is abundant.,"I dont get the hype outside for this company? Its too much of a figure it out yourself culture to succeed for new comers. It doesnt help that more than half of the company is shockingly new across all levels. Code, design and architecture is being reworked in stages and its not the best time to be here I guess now. ","Verified User Current Employee  c*****  Engineer - Jan 19, 2022",
4,Stable company with high growth,Compensation is top of market WLB pretty goodcultureTech forward,Internal tooling not the bestInsane head count growth pains,"Verified User Current Employee  m********  Software Engineer - Jan 15, 2022",
3,"Decent pay, quick burnout",Pretty easy to have a large impact. ICs essentially do every role you'd expect at other companies.,"Not great wlb, work is mostly glorified integrations engineering, managers always trying to find the next negative to bring up on your perf cycle, and central functions such as hr and comp are set in stone, cold, and condescending.","Verified User Current Employee  z*****  Software Engineer - Jan 15, 2022",
4,Smart people and move fast,Lots of smart people. Products are pushed through quite quick. Collaborations across the company are good.,Infra is not the best. Sometimes implementation is constrained. Management chain change is not rare.,"Verified User Current Employee  E****  Software Engineer - Jan 14, 2022",
5,High growth company,Company is growing quickly and there is a lot of impact to be had,Management is young and work life balance could be much better,"Verified User Current Employee  m*****  Software Engineer - Jan 13, 2022",
5,Warm Culture & Interesting Work,+ Nice remote culture+ Fast pace environment keeps things interesting+ Hybrid work environment means more flexibility,+ Equity package could be more competative+ Startup culture means that there's a lot of overhauling and reorganizing code bases. Company turnover also means there are some things not specifically owned by teams,"Verified User Current Employee  p********  Technical Operations - Jan 13, 2022",
5,Decent so far,Good at everything that I can tell but I've only been here a couple months.,No downsides so far. Manager seems to be pleasant to work with.,"Verified User Current Employee  z*****  Software Engineer - Jan 11, 2022",
4,Great opportunity but don't expect a slow WLB,Great peopleEnjoy the cultureInteresting projects to work on,Spin up is a bit messyNew re-orgs keep throwing off my deliverablesExpectation to align with east coast even though I'm EU,"Verified User Current Employee  Y*****  Technical Product Manager - Jan 11, 2022",
3,"Great if you got in early. If your coming late, don't bother. ",WLB in infrastructure is reasonable. Culture is pretty friendly overall.,"Stay away from yearly equity grants. You're losing significant amounts of money. Pay is average. Company talks A LOT about transparency and fairness but delivers underspecified, confusing information about comp and review cycles and how equity is determined. Super shady shit. Company moves slow and work is not super interesting ","Verified User Current Employee  n******  Engineer - Jan 10, 2022",
3,Growing Pains,"Good compensation, excellent leadership team, lots of good engineers and generally talented people. ",Terrible middle management. Very high turn over (most folks seem to a new managers every 6 months) and get the impression they're just hiring anyone they can get now. At one point t here was a high bar.,"Verified User Current Employee  O*****  Software Engineer III - Jan 10, 2022",
5,Excellent comp & work life balance,"Excellent managerial support, intelligent leadership, great career opportunities within the company","It's becoming big tech, as much as it tries not to","Verified User Current Employee  C*****  Software Engineer - Jan 10, 2022",
5,Solid,"Really enjoying Stripe so far. Fast paced, smart people, great pay. ",N/A i can't think of anything yet. Need ten words,"Verified User Current Employee  c********  Engineer - Jan 4, 2022",
1,Headless Chickens running around!,None! I literally cannot think of anything! 1) They used to give nice Timbuk2 Tuck or Spire backpacks but only give the cheaper ones these days!2) People disappear every few weeks! Not sure if that's a Pro!,Too many to outline! 1) Mandatory 15% PME every 6-mos2) 4-5 Reorgs a year and many people exit then!3) Managers are encouraged to ‘exit' new employees within weeks of starting! Woo Hoo!4) Nasty dog-eat-dog culture and matter of time before external perception catches up with internal 5) Internal Blind is a bloodbath! Worse than Amazon acc to folks who've worked at both firms,"Verified User Current Employee  D*******  Senior Software Engineer, Tech Lead - Jan 3, 2022",
4,Exciting times,Very exciting times to be at Stripe 🚀🚀Smart co-workers,"CodebaseWLBCorporate-y, Kool-Aid-y cultureLack of diversity and Stripe's excuses for it","Verified User Current Employee  H*****  Software Engineer - Jan 2, 2022",
1,"Unethical company, no humanity",Good compensationGood productHard to find any other pros,Top down cultureDictatorship from upper managementVery bad work life balance,"Verified User Former Employee  $***  Software Engineer - Dec 31, 2021","Completely drained, no work life balance, unethical practices, no empathy"
3,Great fast growing company,- exciting work - company is in growth mode- higher than average salary - extremely smart employees,- management is inexperienced - culture is a focus only on your work - no team effort - equity details/plan is constantly changing - hard to follow,"Verified User Current Employee  I*****  Legal Analyst - Dec 28, 2021",
4,"Good pay, ok work","High TC, good remote work culture, high impact, smart teammates ",The work is not the most exciting on a non-product team,"Verified User Current Employee  s*******  Software Engineer - Dec 26, 2021",
5,Working for what you get,"Surrounding by really smart people who all work hard. Culture of competence but if you're looking for fun with tons of team bonding, this isn't it. Pay is great. Lots of room to provide impact. Provides opportunities for internal mobility after one year. ","Vacation policy kinda meh. They give you 21 days PTO and there's a one week holiday shut down. If you take it, it counts as your PTO days. Swag sucks too for those that care about that stuff. ","Verified User Current Employee  l******  Sales - Dec 26, 2021",
5,Love it so far,- great comp and benefits- teammates are helpful and kind- friendly culture - lots of opportunities ahead,- Annual rsu grant is not idealMaybe I haven't been here long enough. I can't think of anything else.,"Verified User Current Employee  U*****  Software Engineer - Dec 24, 2021",
4,Love the energy!,Fast pacedCan get to work on amazing and impactful thingsExcellent people,Tenured Stripes acting like they own the placeBloated middle managementAttempting to act like a big company without realizing the current phase,"Verified User Current Employee  O*****  Engineering Manager - Dec 22, 2021",
4,"Good pay, not bad WLB","- Aside from AVG, the pay is pretty good- If you're interested in Java, there's a lot of room to have a large impact since the Java tooling is really minimal.- if you work in EST the WLB is pretty good. You get to be productive in the morning, and then meetings in the afternoon and sign off for dinner. I don't feel like that's true for people working PT.","- Everything is super custom, and the existing tools/frameworks feel like they're missing a ton of functionality- Some peers are immensely underwater in WLB- Definite culture undercurrent of if you don't perform, you'll be fired. Additionally, a lot of downwards pressure from skip managers onto engineers to take shortcuts and overpromise- Benefits themselves are pretty meager compared to competitors","Verified User Current Employee  e*****  Software Engineer - Dec 21, 2021",
4,"Great culture and benefits, but significant stress and growing pains.",Some truly great people work at Stripe and I learned so much from so many. Super exciting company and fantastic comp/benefits. I got in at the right time and received a bunch of RSUs which will likely pay off.,"Growing pains everywhere. Overworked staff everywhere and no real interest in hiring in order to maintain leanness. Founders became increasingly tonedeaf and preachy, and many began to resent them. A speech from Patrick from a beautiful apartment about a company wide divergence from the Stripe culture in the height of the pandemic is a fine example.","Verified User Former Employee  j*****  Manager, Risk / Compliance - Dec 20, 2021",Team size slowly decreased during a time of exponential growth. Management wouldn't provide additional headcount or even backfill vacated positions and I simply couldn't take the pressure during the pandemic. Joined Etsy for less comp but 90% less stress and never looked back.
3,Lots of change happening all the time,Great opportunities to grow skills quickly in such a fast-paced environment.,Lots of change makes it hard to focus at times.,"Verified User Current Employee  W*******  Administrative Assistant - Dec 18, 2021",
4,On path to become one of biggest payments infra compny,Great cultureOpportunities to grow careerTransparency from leadership team,Work life balanceTech debt in some ares - trying to fix foundational things this year,"Verified User Current Employee  f********  Software Engineer - Dec 17, 2021",
3,Growing pains,"- Could be one of the great, generational companies- Ambitious vision - Talented coworkers",- Chaotic- Hire and fire- Toxic management in some places,"Verified User Current Employee  S*****  Software Engineer - Dec 17, 2021",
4,"overall good place to work, WLB kind of sucks sometimes but comp makes up for it","really good compensation and benefitsmy manager and their skip are good, I enjoy working in my orgcareer development focused","work life balance is a mixed bag - some weeks you're swamped with work, some weeks there's very little to do. YMMV per level thoughi hear negatives about other managers, though I personally have no problemsculture is shifting a lot due to huge influx of new people","Verified User Current Employee  d*****  Software Engineer - Dec 16, 2021",
4,Great place for growth,"Lots of smart people, excellent comp, visionary product roadmap, remote work friendly",Pains of having large groups of new pm people with pure self ambition,"Verified User Current Employee  k********  Finance - Dec 15, 2021",
3,growing pains,compensation is stellarC suite leaders seem like the real deal,new management can be spottynew staff engineers trying to land grab aggressively,"Verified User Current Employee  Q*********  Software Engineer - Dec 14, 2021",
3,The switch to AVG sucks,Coworkers are friendly and knowledgeable. Dedicated infra teams. Founders are respected,1y stock awards suck - no upside. Internal tools are not great,"Verified User Current Employee  f******  Software Engineer - Dec 14, 2021",
4,Great place to accelerate career,"Company is definitely going places, and the comp is outstanding. ",WLB can suck for some teams. Management and org structures are constantly churning.,"Verified User Current Employee  X*****  Senior Software Engineering - Dec 13, 2021",
4,Get to work with amazing peers and users,"Rocket ship , many opportunities if you know where to look, you can make a lot of impact. ",Managers galore. Some are ok. Some are not good at all. Stripe comp starts all negotiating at the lowest amount. Make sure you know your worth.,"Verified User Current Employee  T*****  Engineer - Dec 10, 2021",
5,"Great Transparency, Humble People, Talented folks and Great Humor too.. Huge Cultural shift for me ","Started very recently at Stripe.So far it looks to be a great cultural shift for me and is tremendously positive in-terms of growth, transparency and opportunities.","AVG limits downsides, however the offer I got is highest in the market right now anyway for my level and location (as far as I know) , so that helps and also the IPO potential","Verified User Current Employee  N*********  Software Engineer - Dec 8, 2021",
4,"Poor mgmt, great peers","Great talent, ambitious and driven peopleGood flexibility on WLB",Management lacks vision and strategy WLB can be difficult to maintain at times,"Verified User Current Employee  I*****  Project Manager - Dec 7, 2021",
4,Good WLB but very manager-dependent,I'm on a team with great WLB. Comp is competitive too.,The company is very short staffed in a lot of key areas.,"Verified User Current Employee  K*****  Software Developer - Dec 6, 2021",
4,Ok,Good benefits; great people to work with who are collaborative,Poor management and leadership especially CRO who is clueless about payments,"Verified User Current Employee  j*****  Sales & Business Development Manager - Dec 5, 2021",
5,Ton of potential and opportunities,-real impact on diverse businesses-great culture -very strong founders who care,-you work quite a bit -with so many amazing opportunities it is hard to prioritize,"Verified User Current Employee  f********  Engineer - Dec 4, 2021",
5,"High energy, great people ",Great challengesHugh growthGreat people and collaborate environments Flexible workFun culture,Sometimes Small teams have less W/L balance but that's normal in a growth environment. Processes could be cleaner,"Verified User Current Employee  m*********  People Manager - Dec 1, 2021",
5,Hectic but exciting!,"Comp + benefitsStrong managersSmart, hardworking colleaguesOpportunities to work on interesting projects beyond your immediate role",Very fast paced and a high bar which can impact work/life balance,"Verified User Current Employee  e*****  Business Operations - Nov 29, 2021",
5,I like it here,"* Lots of good engineers here. Smart, driven, agreeable. Haven't really met anyone here I couldn't get along with.* Great for my career. Opportunity to work on projects known by the entire industry. Pays well, and the Stripe pedigree is very valuable.","* Though I like the co-founders a lot, I haven't found a lot of reason to respect anybody in the reporting chain in between me and them...* Company is doubling down on silly ideas like Java, SOA, sokrs, Jira...","Verified User Current Employee  p*****  Software Engineer - Nov 23, 2021",
3,understand pros/cons clearly,junior eng may be shielded from leadership mess at the company,"poor leadership, no strategy, bad developer productivity, tech debt galore","Verified User Current Employee  j*******  Software Engineer - Nov 21, 2021",
3,Meh,Rapid growthInteresting problems and challengesCompelling productMorally neutral to positive,Poor work-life balanceLooking busy is rewarded more than adding valueHigh turnoverCliquishHeavy-handed internal spin and PR,"Verified User Current Employee  n**  Software Engineer - Nov 19, 2021",
3,"Ambitious people, growing pains across the board","- Ambitious people- Great product, lots of potential in future- Good benefits",- Irrelevant processes- Poor quality in managers- Unsafe to share alternative opinions,"Verified User Current Employee  l******  Operations Specialist - Nov 18, 2021",
4,Good overall,Total compensation is unbeatable for EU. Work is demanding but you can achieve a lot,Work life balance is bad in comparison to other European companies,"Verified User Current Employee  g*****  Software Engineer - Nov 18, 2021",
5,Great comp+benefits,"Great comp and benefits, everyone is extremely talented and smart","Very poor work life balance, constantly shifting priorities with little investment to solve existing important problems ","Verified User Current Employee  t*****  Engineer - Nov 17, 2021",
3,Overall okay,Exciting workFast movingGood cultureOpportunities to learnGreat benefits,Terrible work life balanceLimited progression Bad managers Poor processes,"Verified User Current Employee  n*****  Operations Specialist - Nov 17, 2021",
5,"Great company! Middle management and scaling issues, but being resolved.","Great company in general. Salary, benefits, WLB is great.",Middle managementScaling IssuesLots of tech debtChanging priorities,"Verified User Current Employee  x*****  Engineer - Nov 16, 2021",
4,"Great founders, going through hypergrowth","Great founders, lots of talent, complicated products if you like a challenge",Career pathing is non-existent.  Company is growing quickly and there are growing pains,"Verified User Current Employee  C*****  Marketing Manager - Nov 15, 2021",
5,Great company culture,Great company cultureLots of opportunities for career developmentGood place to learn about fintechLots of high caliber teammates to work with,Difficult to maintain WLBFrequent reorgs as a result of high growth,"Verified User Current Employee  i*****  Software Engineer - Nov 13, 2021",
2,Fascinating company with no career progression,"The company is in a very interesting stage of its growth, making it a fascinating ride to be part of.Strong vision around focusing on doing the hard stuff so users don't have to.The company employs lots of highly qualified and interesting people who are inspiring to work with.","Leadership completely focuses on company growth, and doesn't care the least about personal/employee growth. They'll just replace you with the next human cog in their machine instead of trying to offer an interesting career, very few interesting career dev stories to go around.The culture is going south very quickly, with less cohesion and shared values than before and an almost cult-like following of the founders.","Verified User Current Employee  v*****  Program Manager - Nov 9, 2021",
5,Exciting phase,- great work life balance- good benefits that reflects care for its employees - a lot of room for growth and opportunities - employees are friendly and generous to help - flat structure,- a lot of new teams and education required - can be confusing and overwhelming for someone not familiar to the startup/tech scene,"Verified User Current Employee  d*********  Brand Marketing - Nov 9, 2021",
4,Tons of growth and changes,We are growing and launching new products like crazy and expanding into new markets.,We've hired so many people recently everyone is new and figuring it out,"Verified User Current Employee  A****  Sales - Nov 8, 2021",
3,"Poor WLB, but important work and good coworkers ",-There's important work left to be done -Talent density is still high,-Lots of legacy messes to clean up-constant reorgs-poor WLB,"Verified User Current Employee  a*****  Software Engineer - Nov 7, 2021",
5,"Great place to grow personally, big shifts as company grows",Stripe has been a great place to solve technical challenges and grow in non-technical ways.  Its growing fast enough that there are generally more than enough legos to go around.,Hiring is so fast there is (a) more top-heavy management and (b) much more of a feeling of working at a mega-corp than a we haven't won yet startup.,"Verified User Current Employee  t*****  Software Engineering - Nov 4, 2021",
3,Very confusing,Very successful business with room to growStrong culture of excellent APIs,"New RSU policy makes it less attractiveAbsurd amount of emphasis on upfront planningOld tech stack is completely tangled, new tech stack is not readyUpper mgmt issues proclamations without concrete elements, leaving to middle mgmt to each come up with their version of it. These versions often conflict  ","Verified User Current Employee  K*****  Software Engineer - Oct 30, 2021",
3,Depends,"- Driven, smart people- Opportunity to grow- Good benefits",- WLB - Not everyone is kind - Imposter syndrome is real- Hypergrowth has caused a lot of inefficiencies -,"Verified User Current Employee  a******  Marketing Manager - Oct 27, 2021",
4,Interesting problems,- Friendly and chill people- Wide array of problems to solve,"- Too much time spent writing docs rather than coding, even for juniors- ","Verified User Current Employee  U*****  Software Engineer - Oct 26, 2021",
