Rating,Description,Pros,Cons,Author Info,Resignation Reason
5.0,Great work life balance,- Engaged and helpful leadership- Positive culture- Great work life balance,- Matrixed structure makes project management difficult- Very compartmentalized teams make collaboration difficult ,"Verified User Current Employee  d*****  Project Manager - Feb 17, 2022",
3.0,Greate work life balance,Work life balance is good .If you get a good team then it's fine.,Layoff is often. Increment is very less. Others is fine.,"Verified User Current Employee  Q*****  Software Developer IV - Feb 17, 2022",
4.0,Work life balance,"People first culture, generous/extra days off (day for me), remote work option ","Lack of growth opp, mediocre Bay Area pay, siloed, dull","Verified User Current Employee  M*****  Analyst, Consulting - Feb 16, 2022",
5.0,Flexible work models and extremely developing ,- constantly able to learn new technologies and improve personal brand ,"Culture is limited In software selling, strategy in some BUs is unclear","Verified User Current Employee  g***  Technical Solution Architect - Feb 16, 2022",
3.0,Leadership could use improvements ,Good work life balance. Great name to have on your resume. ,"Promotions are not based on merit, they are entirely based on kissing up to management. Things move very slow and there is a major lack of innovation.","Verified User Current Employee  s*******  Account Development Representative - Feb 16, 2022",
5.0,Okayish place,Good people to work with and talented bunch as well,Lot of process  which can be boring upsetting and painful,"Verified User Current Employee  i******  Principal Engineer - Feb 15, 2022",
4.0,Solid place ,- work life balance - culture - get to travel when covering major customers - cisco live ,Comp can be more aggressive for sales.No RSUs for sales ,"Verified User Current Employee  a***  Account Manager - Feb 15, 2022",
5.0,Good Opportunities but depends on your team,- Good WLB- I'm working on WebEx and there's lots of opportunities in that front but not too sure about the rest.- good place to relax from burning out elsewhere ,- pay 💰 the entire package is not very competitive- moves really damn slow. ,"Verified User Current Employee  B*****  Software Engineer - Feb 14, 2022",
4.0,"Good work life balance and secondary benefits, but the pay itself isn't great","Wide range of secondary benefits, like 401k, leave of absence, parental benefits and more",Salary isn't that greatLot of legacy processes and code ,"Verified User Current Employee  p*******  Engineer - Feb 14, 2022",
2.0,Great work life balance that is all I can say that is good about this company.,If you are looking for something easy to do this is the company.,If you are looking to build something meaningful this is not the company for you.,"Verified User Current Employee  e*****  Product Analyst - Feb 13, 2022",
4.0,Okay for a starter,"Work life balance, enough good technical work, brand name in b2b, ","Low compensation, high attrition, low chances of promotions, low quality engineering particularly outsourced ones","Verified User Current Employee  e*********  Data Scientist Manager - Feb 11, 2022",
5.0,great work life balance,good opportunitiescan move between teamslots of learning opportunities ,salary is not as competitive too many reorgs layoffs are frequeant,"Verified User Current Employee  e*********  Enterprise Solution Architect - Feb 11, 2022",
3.0,Not a great place to work,Nice and supportive colleagues. I don't see any other pros other than this,"Average pay-not competitive, no work life balance-not all teams though.  ","Verified User Current Employee  a******  Design Engineer - Feb 10, 2022",
4.0,Very professional environment,Great colleaguesGreat work life balanceVery experienced seniors to learn from,Hard to advance to managementHard to be promoted to senior technical levels,"Verified User Current Employee  m*****  Technical Leader II - Feb 10, 2022",
4.0,Good worklife balance,"Flexibility, Friendly and understanding managers,Quality over Quantity being followed in my team, super chill team","Could be more innovative perhaps, Projects are slightly boring nowadays, I see lot of people in and around me quitting","Verified User Current Employee  J******  Software Engineer II - Feb 10, 2022",
4.0,Great wlb,"Good work life balance. Hardly any work, sort of retirement company.  ","Slow growth, compensation below market standards, wlb is highly team dependent.","Verified User Current Employee  N*****  Software Developer - Feb 10, 2022",
3.0,Cisco is best suited for people looking for retirement options. ,1. Compensation is above par than the rest of it's competitors. ,"All the below cons might not apply to the entire organisation. There's a high chance that this is my BU/team specific. 1. There's a complete lack of communication among the team-mates and with the manager also. 2. There's a lack of resources for the KT(knowledge transfer), very tough for new joinees to get up to the mark. 3. There hasn't been a single HR communication regarding any update, till date. 4. Team culture is essentially non-existent. This all could be due to the WFH situation, but it doesn't seem that they tried to adapt to this first-of-a-kind situation either. ","Verified User Current Employee  F*****  Software Engineer - Feb 9, 2022",
5.0,Great work life balance,Good culture and friendly environment. People are generally welcoming and considerate.,Pay adjustment may be too slow but it's probably a common cons across most companies.,"Verified User Current Employee  b****  Analyst, Consulting - Feb 9, 2022",
5.0,WLB is okay and depends on different teams,Longevity of the projects and more opportunities across teams Possibilities to move across teams,Low compensation Lay offs are frequent More contractors and most teams have Politics,"Verified User Current Employee  s*****  Software Engineer - Feb 9, 2022",
3.0,Both good and bad,There are few good aspects of Cisco:1) Great medical benefits and 401K benefits.2) Good for To-be Moms3) Promote Women equality at work4) Flexibility at work,1) Salaries are poor. This is not a place for Career advancement.2) Lot of high level politics. Have to deal with these politics than focus on the real work.3) Too much process involved.,"Verified User Current Employee  s*******  Product Manager - Feb 9, 2022",
4.0,Great work life balance and culture,Team is really supportive. Manager is also very understanding and encouraging. ,Not that great on benefits and promotions. Could include more benefits for employee services. ,"Verified User Current Employee  A*****  Software Engineer II - Feb 9, 2022",
5.0,pretty good,"work life balance, lots of days off, very fond of upper level management","there aren't clear paths for career growth and the managers aren't great about giving you a plan to develop, at least on the hr side","Verified User Current Employee  Q*****  Recruiter - Feb 9, 2022",
3.0,Good WLB but lower TC,Work flexibility.  WLB.  My team and manager are very nice.  ,"Low TC.  If TC is higher in priority, look outside.  A place to rest and vest.  A bit much on Social justice.  Feels like a company in managed decline.","Verified User Current Employee  R*****  Business Operations - Feb 8, 2022",
3.0,Everything is decent,Management does a decent job at caring or pretending they do,"slow, no desire for change, parts of the business are dying a slow painful death","Verified User Current Employee  V********  Business Analyst II - Feb 8, 2022",
3.0,Average place to work,Fair compensation. Good hiring manager. Good benefits. Nice team. Hybrid work from home.,Very easy to burn out. Bad work life balance. Bad training. Unstable source code which is an engineer's nightmare. Constant pressure from management.,"Verified User Current Employee  U*****  Software Engineer II - Feb 8, 2022",
1.0,5 hours of work a week,Don't have to work a lot. 2 hours to volunteer a year20 days paid time offBirthday off4 extra holidays due to pandemic Work remote ,Pay is low and not competitive Don't develop skills here,"Verified User Current Employee  k*********  Product Manager - Feb 8, 2022",
3.0,Good wlb,Some managers are amazing. Work is good to learn for few years,Pay is not great. Still measured by lines of code.,"Verified User Current Employee  $********  Software Engineer IV - Feb 7, 2022",
4.0,"Great work life balance, benefits but slow growth","* A lot of benefits like tuition fee reimbursements for courses, certifications, wfh reimbursements. Offers higher study degree programs as well* Great work-life balance and lot of activities/facilities in the office (one of the best offices)* Many talented folks ",* The growth seems to be slow since the company is too big. More apt for people looking for comfortable job. * The excitement factor in work might be less,"Verified User Current Employee  P*****  Software Engineer II, Quality - Feb 7, 2022",
4.0,Great place to learn,Great place to learn with cutting edge networking technology. Good work life balance. Work with very smart people,"Politics, career growth could be limited, limited exposure to other parts of organization.","Verified User Current Employee  S*****  Software Engineer - Feb 7, 2022",
3.0,Good work life balance,Chill. FlexibilitySome teams can be funGood 401kMany free ptos Good espp,Many bad coworkers. Bad stock growth. Bad rsu planBad pay,"Verified User Current Employee  b*********  Software Engineer IV - Feb 7, 2022",
4.0,"Great work life balance, low entry level salary ","People and culture are great (obviously depends on the team, but majority are happy). Lots of people with experience willing to help entry level hires with anything they need. ","Climbing the ladder takes a long time. Starting salary in procurement is low, especially for Bay Area tech ","Verified User Current Employee  I*****  Project Specialist - Feb 6, 2022",
5.0,Great work life balance,Great work life balance.Decent compensation.If you are active and learner good resources for learning,Might get bored if you like fast paced work.Can get stuck to a team which seems important but the work  could be mediocre ,"Verified User Current Employee  N*****  Technical Leader - Feb 6, 2022",
2.0,Slow Growth and Terrible Management,- Decent benefits- Work-life balance (depending on the team) is okay at best,- Management is disorganized- Not much room for growth- Company culture lacks empathy and consideration for the most part- Low standards for development causes lots of problems down the line and nothing is done to improve this,"Verified User Current Employee  a*******  Engineer - Feb 5, 2022",
4.0,Cisco Secure Endpoint is a good company,-Fairly good WLB-Occasional late work required but then I work less later-Good benefits and I loved the surprise days off for Day for me- Good management and people ,Compensation is poor. Sometimes late work required or is expected. ,"Verified User Current Employee  x*****  Software Engineer - Feb 5, 2022",
5.0,Great work life balance,Best place to work for. Great colleagues. Great managers and directors.,"No career growth. If you are starting as a software engineer, you will be given repetitive tasks.","Verified User Current Employee  Y*****  Software Engineer - Feb 4, 2022",
3.0,Great work life balance,"The work life is ok, and there are several teams internally you can try","Cisco doesnt pay well, it well below the industry standard.","Verified User Current Employee  j*********  Site Reliability Engineer - Feb 4, 2022",
3.0,"Good work life balance, managers do not expect much from you (depends on the team though). Don't ever feel overworked.","Good WLB, managers don't expect much from you. No micromanaging.",Compensation not as good as other companies in the area. Culture is awkward; executive leadership seems pretty disconnected from the experience of an average employee in the company.,"Verified User Current Employee  e*********  Software Engineer - Feb 4, 2022",
3.0,"Great work life balance ,but low pay in comparison to (M)FAANG companies !","Really great work life balance , good management , supporting leaders","No career growth , stagnant career  and it makes you lethargic to upgrade your skills after sometime !","Verified User Current Employee  Y********  Data Scientist, Analytics - Feb 4, 2022",
5.0,Great culture ,Great culture with some of the best minds in network industry ,"Slow on innovation, a bit bureaucracy, high quota and high expectations ","Verified User Current Employee  e*****  Sales - Feb 4, 2022",
2.0,"Great benefits, incapable VPs in ONEx and IT",Strong non salary benefits in place and multiple programs for savings and 401k,"VPs and leaders in IT and ONEx are terrible, chaotic, and constantly shifting priorities and urgency. When everything is a priority, nothing is. People are lost Allows a culture of incompetence and priority amnesia.","Verified User Current Employee  S*******  Manager, Business Operations - Feb 3, 2022",
3.0,Great WLB,Good work life balance. Great culture and society value.Lots of flexibility.Very supportive middle level managers. ,Low TC if comparing yourself with other tech company of same title and region. Changes are too slow. Current leadership is not aggressive in strategy.Career growth is slow since it's not growth company.,"Verified User Current Employee  l********  Program Manager - Feb 3, 2022",
3.0,Great company values; Inconsistent management ,"Remote work culture, lots of opportunities for growth or change, easy to navigate employee resources",Inconsistent management experiences; too much empowerment without any role clarity or consistent measurement of success; jr talent that stays with the company forever so they haven't experienced working successful software program management ,"Verified User Current Employee  P********  Program Manager - IT - Feb 2, 2022",
5.0,Good WLB and takes care of employees.,"Great manager and team, people are very friendly and it has great benefits","Nothing really, it is a great company to work at","Verified User Current Employee  s*****  Solutions Engineer - Jan 31, 2022",
4.0,Great WLB,Best place to work for #1 in fortune 500 companies,"Growth is slow and as you move up, politics plays major role in your growth","Verified User Current Employee  B*********  Senior Consulting Engineer - Jan 31, 2022",
4.0,Great opportunity ,Great opportunity to career aspiration and great leadership team to support ur career,Comp structure should be revised based on market  study for existing employees,"Verified User Current Employee  F*****  Engineering Manager - Jan 31, 2022",
3.0,Management is bad,Work sometime less demanding. Good team members and managers. Good vacation allowance(20 days),Low compensation. Company future is unknown. No direction to grow your career.,"Verified User Current Employee  Y*****  Software Developer - Jan 30, 2022",
4.0,"Great place to work, just take care to balance the workload","Good benefits, good amount of PTO and mental health days. ",Tech stack can be older depending on the team. May not use best practices depending on the team as well. Largely your experience will be determined by what team you're on. Ask a lot of questions during the interviews to figure out what your experience will be like. ,"Verified User Current Employee  b*****  Software Engineer, Web Applications - Jan 30, 2022",
3.0,Good for a peaceful life !,Great work life balanceGood employee benefitsZero micromanagementsGood support for covid times,Low compensationNo technical learning in some of the Business units,"Verified User Current Employee  x****  Software Development Engineer III - Jan 30, 2022",
3.0,Good to retire,Good work life balanceTop notch hardwareVery good tools,Career growth is not existentReorgs screw up your promotions,"Verified User Current Employee  a*****  Technical Lead - Jan 29, 2022",
4.0,"Good, Solid Place to Work",Company says and does most of the right things. Lots of opportunities to try new things with other departments. No pressure to return to the office. Embraces remote work. Recognizes employees are stretched and provides extra company holidays.,"Middle management stuck in waterfall, data-center mentality. Makes is difficult to deliver when fluid requirements are delivered with firm deliverable dates.","Verified User Current Employee  I*******  Cloud Solution Architect - Jan 29, 2022",
4.0,There is always room at the top,"Flexibility, global exposure, wide variety of technologies and broad room to learn new things. ",Work life balance is tricky. Hard to break out the mold unless you leave and join back. Lack of mentorship and most of the time you are on your own.,"Verified User Current Employee  s********  Product Manager - Jan 28, 2022",
1.0,"🦕 in tech, soon to be extinct",Best place to retire for 50+ folksGood base but very little RSU refreshersGood 401k match (4.5% of TC),"It's worse than a Govt bureaucracy, is moving like a 🐌, but pays its ELT like it's a VC/PE fund. Huge gap in pay between upper rung (G13 and above) and lower rung. CEO is a joke and has no idea what the strategy should be. He is a SJW who spends more time on virtue signalling than growing shareholder value. He cares little about the pay growth for lower rung employees. Don't believe the paid rankings. This is a place where you will get stuck and repent forever. Avoid if you are <15 YOE","Verified User Current Employee  c*********  Product Manager - Jan 28, 2022",
4.0,Great company to work at,I would recommend to work for Cisco. It comes with pretty good WLB and great benefits. The culture is great. Asking for help is easy.,"Things are little slow in terms of career growth, hiring etc.","Verified User Current Employee  r***  Data Scientist - Jan 28, 2022",
4.0,"Very good for higher grades, not as much for lower","- Cisco takes care of higher grade employees (G11+) by giving generous RSUs (100k+) - Bonus percentages are much better compared to similar companies (25% for G12)- Bonus payouts are really good, you get your target bonus for meets expectation rating- WLB is generally good, depends on the team","- Things move slowly, red tape for most of the processes- Top Leadership has good vision but the middle management can't execute efficiently- Cisco stock is not a growth stock, so treat RSUs just as cash ","Verified User Current Employee  n*****  Senior Technical Lead - Jan 27, 2022",
5.0,Great Work Life balance,Great work cultureGreat work life balanceHealthy work environmentSwitching profile is flexible,Pay is not at par with other multi billion dollar companies.,"Verified User Current Employee  A****  Software Engineer I - Jan 27, 2022",
3.0,Great worklife balance.  Below avg work,Decent time to work on projects and some level of freedom to pitch your ideas and get them implemented,Not cutting edge technology and below industry avg pay ,"Verified User Current Employee  I*****  Product Manager - Jan 26, 2022",
3.0,Meeting a lot at night.,"When I worked there, we used many open source tools and I learned a lot.","My team had meetings all day and nights, some even at 11 pm, exhausted.","Verified User Current Employee  A*****  Senior Software Engineer - Jan 26, 2022",
3.0,known beast,good wlbavg compensationbasically u know what u r getting intoloads of politics so you would be champ in 6 months as life is also about handling politics and tricks,legacy teams and sales mgnt not ready to change to new tech,"Verified User Current Employee  t*****  Technical Lead - Jan 26, 2022",
3.0,Supportive and understanding managers,"Good management, new projects every release, get recognized for work","Average pay, bad work life balance, old technologies,inter team politics","Verified User Current Employee  R****  Software Engineer - Jan 25, 2022",
4.0,Can be good,"Good WLB, can be a good exp on the right team","Crappy culture, politics. Pay is just ok. Work not that interesting","Verified User Current Employee  j******  Software Engineer IV - Jan 25, 2022",
5.0,Great work life balance!,"Great opportunities, lots of GM type opportunities to own both technical details and business details.","Below average pay, and promotions don't happen frequently. So it's important to benchmark externally and push management to recognize your work.","Verified User Current Employee  g*****  Produce Manager - Jan 25, 2022",
3.0,Large company with a lot of old and new tech,Great work life balance and pretty fun coworkers. Relaxed environment ,Not as much pay as other companies and benefits are okay ,"Verified User Current Employee  D********  Software Engineer - Jan 25, 2022",
4.0,Good place to work,Access to certificationsGood learning opportunitiesMany company perksGreat opportunities to network with people,Company is not the same than years ago.I would say that lot of revenue has been lost to competitors and public clouds over the years.,"Verified User Current Employee  p*****  Technical Consulting Engineer - Jan 24, 2022",
4.0,Depends!,If you have the right manager you'll go far. They'll give you refresher RSUs and promos.,If you have the wrong manager you'll stay where you are no raises or refreshers.,"Verified User Current Employee  r*****  Produce Manager - Jan 24, 2022",
3.0,Great work life balance,"Work life balance, 4 weeks PTO. Great benefits. Havent used the Stock purchase plan.","Compensation, pays is low. Too much admin overhead. For my role at another company i can be making $120k+","Verified User Current Employee  h********  Network Engineer II - Jan 24, 2022",
3.0,Good company… ,Moving away from hardware and more towards software Work life balance is good Industry leader in many areasEasy to get in the door with the name ,Limited mobility with pay… Can't get out of its own way… Liz and others in sr management talk a big game but have failed year of year. ,"Verified User Current Employee  _*******  Sales Manager - Jan 24, 2022",
4.0,"Great work life balance, below market pay ",-Great work life balance (never have to work more than 40 hours/week - Solid team environment - Opportunities for projects ,-Executive management appears like they don't fully think initiatives through and like things always get decided last minute (new comp structure coming out) -Day to day work is pretty redundant -Pay is below market rate ,"Verified User Current Employee  k*****  Senior Finance Analyst - Jan 23, 2022",
3.0,Sliding into average and mediocrity ,Good medical insurance Good training opportunities but only for start of the career Work life balance is respected if you set boundaries ,Some small islands of innovation in the ocean of mediocrity and obsolete technologies and service offers. Huge disconnect between leaders and normal workers. If you are outside of US - your growth will be limited.,"Verified User Current Employee  R*****  Solutions Architect - Jan 23, 2022",
4.0,Good opportunities depending on BU,Smart colleagues and good growth opportunities if you work for the right BU and manager,"- poor wlb, again depends on BU- High levels of bureaucracy- poor comp growth","Verified User Current Employee  Y*****  Technical Leader, Engineering - Jan 23, 2022",
4.0,Great WLB,Great WLB comparing to other companies like Amazon .,Not much growth for the stock and career .,"Verified User Current Employee  J*********  Software Engineer - Jan 22, 2022",
3.0,Plenty of space for improvement,"From the engineering perspective there is plenty of stuff to fix, improve and move forward. There are senior people that are motivated to push through and improve things which sets the stage. Lots of ways to find something you care about and get into the Webex spaces and just start doing it. You could also just chill and keep the tension down, no pressure. In terms of age difference you get to see young and older folks, so there is the energy and wisdom in one place. People tend to be pleasant to talk to. If you want to develop other skills then the door is usually open. Managers are not dicks in my experience.","Salaries are not the best in town, nor the technical debt, nor the hierarchical management. There are so many teams that you might need to speak to resolve a small issue. Accountability is also an issue, sometimes you do not know who to complain to, who to push to fix things that block you. It seems to be hard to move up the ladder, and some competition is encouraged among the peers.","Verified User Current Employee  🐣*******  Software Engineer - Jan 22, 2022",
4.0,Decent culture but it's a huge company so experiences will widely vary,"Was able to learn a lotAccess to generous learning budget put me through grad schoolBig company means lots of extra benefits (money coach, onsite health centers)","Experience may vary, but work life balance can be a struggleCapable contractors not being converted to full time employees","Verified User Current Employee  x*****  Software Engineer III - Jan 20, 2022",
4.0,Great work life balance and management really wants to help me succeed ,Love working at Cisco! Everyone I've worked with are very willing to help each other out. My manager is always giving me new opportunities to increase my visibility to get my next grade level ,The compensation is on the lower side. There are some politics when it comes to cross functional projects ,"Verified User Current Employee  q*********  Business Analyst - Jan 20, 2022",
5.0,Overall its a decent run at Cisco,Work life balanceGenerous holidaysDiscountsNo Micro Mnagaement ,Compensation need to be improved a lot.Very less promos ,"Verified User Current Employee  C*******  Technical Marketing Engineer III - Jan 20, 2022",
5.0,Great WLB,Great Work life balanceGood processLot of documents ,Compensation is not up to the market standards compared to competitors,"Verified User Current Employee  G*****  Software Engineer In Test - Jan 19, 2022",
3.0,Great Work Life Changes,Great Work Life ChangesGood Teams to work with ,Toxic cultureConfused and hierarchical leadership.Less compensationLow RSU,"Verified User Current Employee  e*****  Product Manager - Jan 19, 2022",
3.0,Good work life balance ,Good work life balance Good place to end your career,Not many growth opportunities Not good for starters your career,"Verified User Current Employee  t*****  Software Engineer - Jan 19, 2022",
3.0,You won't rise through the ranks here. ,No one cares what I'm doing until it's deliverable time. ,"Busted ass and outperformed my job grade for a year, then asked for a promotion. Was told there's no money for a promotion. My manager was promoted immediately thereafter. Began campaigning all managers in my org to promote my work. Finally they gave the promotion to me and everyone else, even the lowest performers, at the same time. Looked for an internal transfer. They loved me but wouldn't bring me up a job grade, only lateral transfer. Why is it so hard to move up at Cisco??","Verified User Current Employee  a********  Information Security Analyst - Jan 19, 2022",
4.0,Great work life balance during wfh,The best part about working at Cisco is how inclusive and compassionate the leadership team has been since joining. ,"- Too much change, hard to build consistency - career growth is a bit stagnant ","Verified User Current Employee  U*****  Project Manager - Jan 18, 2022",
5.0,Great work life balance,Cisco cares about its employees and has shown this in pandemic,Can't think of anything as of now. Everything is good here. ,"Verified User Current Employee  x*****  Software Engineer - Jan 18, 2022",
5.0,Great work life balance.,"Good learning resources. Great work life balance. Company is moving towards subscription model, so good scope for software folks",Low salaries compared to market. Management is acting slowly on employees demand.,"Verified User Current Employee  a******  Technical Lead Developer - Jan 18, 2022",
3.0,Some interesting tech,Interesting problems to solve depending on the area you work onPeople are for the most part very niceLots of autonomy and flexibility,"Low salary, and little opportunities to progressNot much in the way of a team vibe, more like individual engineers working alonePoor engineering practices can go ignored - speed over quality is definitely a thing","Verified User Current Employee  t*****  Software Engineer - Jan 17, 2022",
3.0,A middle-of-the road company,A company that actually seems to care about WLB. Once a month meeting-free focus day - the day on which one can work on anything that interests them. Once an year hackathon day. Once in a while day for me which is basically a day off for employees,"- incompetent emplyees are not dealt with which means competent folks have to work harder to make up- Lack of hiring strategy. When a senior engineer leaves, noone is in place to take over- Slow career growth- In 3 of the 7 years I have been at Cisco, there have been no pay raises organization-wide- Innovation through acquisition seems to be the strategy. Falls behind on industry trends such as SASE, ","Verified User Current Employee  r********  Technical Leader, Engineering - Jan 17, 2022",
3.0,"Good place, just not fast paced.","Very stable, but not FAANG level benifits. Very established. Further on in my career I would have no problem staying put here.",Large company that at this point grows by acquisition. Almost no top down leadership vision. The company is more collection of somewhere-related orgs that all report up together.,"Verified User Former Employee  y*****  Software Engineer - Jan 17, 2022","I came in as part of an acquisition and wanted a change your pace. Long term outlook on the company overall isn't great, although there are still great teams with great products to be found."
3.0,Stagnant company with crutches,Good work life balance and experienced folks with deep domain knowledge. ,"Compensation is a joke, growth is non existent. Annual haircuts are commonplace. ","Verified User Current Employee  c*********  Software Engineer - Jan 16, 2022",
3.0,Destination for Stagnation,"WLB. If smart, able to coast by working 1hr/day since average hire quality is down the toilet.","Terrible TC (half for non-iit grads), Legacy java-shit codebase, Not tech-focused, Boring culture","Verified User Current Employee  Z*********  Software Engineer - Jan 15, 2022",
3.0,Rest and vest ,Good work life balanceLow expectations401k matchingEmployee Stock Purchase Program,Lots of attrition latelyLower TC than other tech companies,"Verified User Current Employee  Y*****  Senior Software Engineer - Jan 14, 2022",
4.0,Great wlb ,Good work life balance  Decent comp at higher level s,Legacy stuffCareer growth is lower esp for new grads ,"Verified User Current Employee  s******  Senior Software Engineer, Tech Lead - Jan 14, 2022",
4.0,Good work life balance ,"Great work life balance , decent compensation and RSU , great work spaces ","Politics in management , not a pay master , health issuance copay is high","Verified User Current Employee  $********  Principal Engineer - Jan 14, 2022",
5.0,Great place to start your career,Opportunity to take responsibility and leadership early on in your career. Great stepping stone to household name companies.,"Slow career progression, pay stays low unless you're an outside hire.","Verified User Current Employee  J*****  Senior Data Analyst - Jan 13, 2022",
3.0,Mediocre ,- Company culture is pretty good within your local team/department- Always learning new stuff,- TAC is very stressful- Lowish compensation-  Dealing with certain other departments can be toxic,"Verified User Current Employee  r*****  Technical Consulting Engineer - Jan 12, 2022",
3.0,"Good place to get footing, but jump ship before you get stuck",Good way to level set your compensation coming from a smaller company but don't expect your career to take off here. 2 years MAX,Sluggish af. Leadership has been here 20+ years with no other industry experience. ,"Verified User Current Employee  u*******  Product Manager - Jan 12, 2022",
4.0,"Good work life balance, not too much growth","- majority of your time is pressure/stress free in most teams at Cisco- reasonable benefits, stock options",- lot of legacy technology lingering and unable to get rid of them- slow to average career growth,"Verified User Current Employee  X*****  Software Engineer III - Jan 11, 2022",
4.0,Hybrid Work,Being able to work from home. Stock options are good,Some organizations are cluttered. A more legacy feel company ,"Verified User Current Employee  j*******  Software Engineer - Jan 11, 2022",
3.0,Comfortable job ,"Wlb, nice people, hybrid work. You can pretty much coast if you want.",Company is slow and pay is low. Weak engineering culture ,"Verified User Current Employee  Q*****  Software Engineer - Jan 11, 2022",
4.0,Could be better but it's comfortable ,People and culture are greatRemote work friendlyDevices for Webex,Total compPolitics of lifersLack of upward mobilityMiddle management,"Verified User Current Employee  b****  Marketing & Communication Manager - Jan 9, 2022",
3.0,Good to chill down and relax. Don't expect saas like comp,Good work life balance. Things can be delayed and no real push to meet timeline,Things can be really slow. You have a lot of process to adhere. Teams point each other and run slow. Bad comp. Not in league of Saas high growth companies in terms of pay and benefits. ,"Verified User Current Employee  h*****  Lead Developer - Jan 8, 2022",
4.0,Good company ,Its a good place if you want to be in networking field,Less coding in few teams and more hardware oriented stuff,"Verified User Current Employee  m****  Software Engineer II - Jan 7, 2022",
3.0,Overall OK,"Worked with some modern technologies like kubernetes/docker, executive leadership seems very competent, but many lower level managers are not as skilled","Not able to fully understand products unless you have a networking background or invest heavily in learning it on your own time, often need to work with international teams and sync up during odd hours","Verified User Former Employee  O*****  Software Engineer - Jan 7, 2022","Offer from FAANG with better compensation, WLB got continuously worse. Not able to relate much with older coworkers as a new grad "
5.0,Best Company I have ever worked at,Great cultureVery supportive work environment Global projects available Multiple technologies Holiday shutdown is a nice break,Career advancement in your field is tough Easier to change positions for career advancement WLB can be tough sometimes,"Verified User Current Employee  R*****  Program Manager - Jan 7, 2022",
4.0,An okay place to work,- Great opportunity for growth IF you're in the right team/org- RSUs and (smallish) Bonus - Cisco looks good on resume- Higher up management are trying to improve WLB on paper,- Tooooo much management. PMs who cannot even differentiate between Java and Javascript have way too much power (and compensation). Management begets management.- Average employee length is about 1.5 - 2 yrs- Lower base compensations and lower bonuses,"Verified User Current Employee  q**  Technical Lead Engineer - Jan 6, 2022",
3.0,Great company dependent on your manager,"They have a great Work life balance, compensation, and culture",Unfortunately your experience can vary greatly from one team to the next. ,"Verified User Current Employee  b********  Business Operations Manager - Jan 6, 2022",
5.0,Great benefits and good gym,"Depending on your team, you can have great work life balance",I've been on 2 teams here and my last one had terrible work life balance,"Verified User Current Employee  w*********  Software Engineer - Jan 5, 2022",
2.0,Culture is toxic ,Wlb is in standard level. Sometimes I was called back to work during weekends. No overtime pay but will get extra days off,Culture is toxic. Layoff happens twice per year. You have no idea why and when you will get laid off.,"Verified User Former Employee  O*****  Software Engineer III - Jan 5, 2022","Just due to bad management, low compensation, hard to promote"
3.0,Great work life balance but low salaries,Good place to ramp up in many areas and then leave.,Low salaries combined with frequent layoffs makes Cisco less attractive for mid-senior technical resources,"Verified User Current Employee  b*******  Technical Architect Leader - Jan 4, 2022",
4.0,I am happy with all aspects of my current role. Only problem I have is the total compensation.,- Great team- Great WLB- I feel valued and supported by my manager- I have no stress while working in my current role,- Low compensation to what I can get in other companies,"Verified User Current Employee  B*****  Consulting Engineer - Jan 4, 2022",
2.0,Toxic culture wrapped in hypocritical concern,"Wlb is decent, not many people actually care what you are upto",No career growth unless you are willing to network and manage your management chain. Merit does not exist. Discrimination against POC and non US based workforce. ,"Verified User Former Employee  n*******  Consultant - Jan 2, 2022","Lack of career growth, toxic management (VP and above) and poor compensation"
4.0,Good work life balance but poor compensation ,You can have work life balance.Plenty of employee friendly policiesGet to work on any new technology,Poorest compensationDoes not reward their loyal employeesInstead hire someone from outside with lot of TCIt's easy to get jobs in MAANG than to switch internally,"Verified User Current Employee  S*******  Technical Leader I - Jan 1, 2022",
4.0,"Great work life balance, medium career growth","Work life balance is unbeatable, comp is getting better  lately",Not very fast paced so career growth is not maximal,"Verified User Current Employee  C*****  Software Engineer - Jan 1, 2022",
3.0,DCN BU SUCKS,None none none none none none none none none none,No proper planningWLB is sh*tPpl in the bu are burning out,"Verified User Current Employee  n*******  Software QA Engineer - Dec 31, 2021",
4.0,"Great c-suite, rest of senior leadership so so","Excellent work life balance, decent benefits, at large campuses plenty of opportunity to grow career within team and moving teams. C-suite is top notch, other than being paid far too much... but that's Big Corpn story anyway.",Senior leaders within my BU are bringing in their former teammates in leadership roles who then leave and return for bigger payouts and padding resumes with new titles. Culture has really turned into a competition vs collaboration mentality in the last few years. I do not feel direct management aligns with expectations of c-suite leadership. Case in point? Our massive Webex market leader loss to Zoom is indicative of the state of affairs.,"Verified User Current Employee  P*****  Software Engineering Manager - Dec 31, 2021",
4.0,Good WLB.  Leadership tried to provide a level of transparency.  Limited and unclear path for advancement. ,- Current wfh for US based employees. - corporate Philanthropy- some great people,- Career advancement limited - Regular limited restructuring layoffs- Total Compensation not competitive when with company for more then a few years,"Verified User Current Employee  m****  Program Manager - Dec 29, 2021",
4.0,Good overall,"Good company culture; mental health days off, time for volunteering, socially conscious leadership. My team was great and filled with smart people but I get the sense this is rare at Cisco. ","Biggest con is compensation: my initial offer was competitive but compensation did not grow quickly, and the stock stayed pretty static.","Verified User Current Employee  _******  Software Engineer - Dec 29, 2021",
