Rating,Description,Pros,Cons,Author Info,Resignation Reason
3,Great brand and potential future growth but CEO is a micro manager,Great brand recognition and offerings are truly changing the world,CEO really needs a sot of humility He lacks self awareness and surrounds himself with employees who feed his ego vs make him betterHe needs to admit he is micromanaging instead of telling us he just has to do it He needs top talent on his team besides HirokiAnd needs to replace his CPO with someone who will hold up a mirror to him and help him evolve He has lots of maturing to do aaa leader And get some new employee Comms people - they act like prison guards,"Verified User Former Employee g***** Training and Development Manager - Sep 18, 2021",Too slow moving No decision making as Brian has to review everything instead of empowering his leadership team
3,Cool company. Cool co-workers. Great culture (not always genuine).Inexperienced leadership. Inept middle management.,Interesting problem space. Gorgeous offices. Decent wlb. Some genuinely kind and hard working colleagues. Stock price.,No process. Constant thrash from a leadership chain who has no idea what they're doing. Experienced leaders are too afraid to disagree with the supreme leader. Truly toxic middle management who only manage up.,"Verified User Current Employee X***** UX Designer - Sep 18, 2021",
4,Been ok so far,"Good pay, lots of opportunity for ownership, good work life balance","CEO runs airbnb with an iron fist. Org structure in eng makes no sense, lots of politics.","Verified User Current Employee l***** Engineer - Sep 17, 2021",
4,"Good work life balance and comp, slow work and career growth","See the title. Learning and speed of work was good the first few years, though things were often chaotic.","As the company got bigger, things got much more hierarchical and rigid. Mostly top down work.","Verified User Current Employee G***** Software Engineer - Sep 16, 2021",
4,"Great culture, little growth","Genuine people and strong culture, commitment to diversity. Interesting product and problems to solve","Super bureaucratic and slow, limits on growth, opaque decision making","Verified User Current Employee x***** Program Manager - Sep 15, 2021",
3,Zero career growth opportunities. Leadership is a joke.,-Pre-IPO shareholders have good potential earnings-We used to get free food… Used to,-Leadership is incompetent and lacks any knowledge on how to run things-ZERO career growth opportunities. They'd rather hire from the outside than promote their own-No clear WFH policy. People are stuck in limbo-Work is SUPER boring and uninspired -Culture is way too kumbaya and idealistic-Not that great of benefits other than quarterly Airbnb credit stipend,"Verified User Current Employee A****** UI/Visual Designer - Sep 15, 2021",
5,Great work life balance,Company culture is a driving factor. Leadership Q/A sessions brings some transparency of hard topics.,Some high-visibility projects need a lot of waiting time. It's easy to get bottlenecks.,"Verified User Current Employee n***** Engineering Manager - Sep 14, 2021",
2,Despot CEO ruining the company,"-If you're earning pre-IPO equity, good comp- great culture- great work life balance (you can get away with 20-30 hours per week easily)","- zero innovation- incompetent leadership getting paid to agree with CEO- despot CEO thinks he's the messiah- hyper layered (hard to grow)- large contingent of rest and vest'ers- largely losing their advantage (main brand for rentals by owner, to booking and vrbo) and one trick pony (not doing any of the things their competitors do, like hotels, transportation, etc)","Verified User Current Employee P**** Product Manager - Sep 11, 2021",
4,Great work life balance,Cool culture and great work life balance. They promote diversity across the company.,Things go at slow pace and it might be an issue if you are used to fast paced development.,"Verified User Current Employee P***** Senior Software Back End Engineer - Sep 10, 2021",
3,Great WLB with incompetent leadership,Don't seem to take any action on poor performers which means many people just coast here,Bad leadership and no innovationWork backwards from what CEO would like vs what would benefit users and business,"Verified User Current Employee C***** Product Manager - Sep 9, 2021",
5,"Great culture, Good compensation","Great culture, Good compensation, Good benefits, Good WLB, a lot of opportunities.","Weak leadership, OKR shifting all the time, Reorg Reorg and Reorgs","Verified User Current Employee d*** Senior Software Engineer - Sep 7, 2021",
5,Great work life balance,Friendly people and great engineers that keep you learning lots,moving fast and lots of the decisions that engineers do are top driven,"Verified User Current Employee u***** Software Engineer - Sep 3, 2021",
4,Good balance of upside and wlb,Great culture that is nice and friendly without being pushovers,It's got the youth soccer tendency where there is a lot chaos and bouncing from thing to thing,"Verified User Current Employee P***** Senior Engineer I - Sep 1, 2021",
4,Bad WLB,Good comp that will lead to golden handcuffs. Q q,"Bad WLB, work like mad but no promise of promo. Management is not data driven","Verified User Current Employee f******** Data Scientist - Sep 1, 2021",
1,"Good money for pre-IPO employee, nothing else","it only pays well for pre-IPO employees.WLB is just ok. if you are at some critical team / function, expect to work 996 or 10107 and nobody gives a damn about your mental health.",Leadership is amazingly weak top to bottom. weak leaders hire weak mid-level managers. weak mid-level managers hire weak ICs.,"Verified User Current Employee l***** Data Scientist Manager - Sep 1, 2021",
4,Amazing Culture,Airbnb's culture is something else. Everyone is genuine and cares for others.,"Management can be very top-down from time to time, limited autonomy.","Verified User Current Employee R******* Software Engineer - Aug 28, 2021",
3,"Great company, poorly managed","Great people, work life balance, and better product to work on than ads. Kind and inclusive culture.","Performance management is weak, so career growth is somewhat random. Lots of failing upwards among senior leadership. Poor product planning creates lots of flailing and waste of talent, very little innovation. Super top-down.","Verified User Current Employee k***** Program Manager - Aug 27, 2021",
4,"Love it overall, moved a bit too much into top down territory during covid","Amazing people, nice environment, good brand, fantastic comp, product ownership","Product thrash, sometimes toxic positive and leans too much into design vs data or engineering","Verified User Current Employee G***** Software Engineer - Aug 25, 2021",
4,great culture,"great culture. company truly believes in doing good. not-evil incentives.strong long-term brand.nice offices (once they reopen).kind, smart people.",unclear career progression outside tech roles.slow promotion.slow moving.,"Verified User Current Employee v***** Public Policy Associate - Aug 24, 2021",
5,Great work life balance and culture,"Very nice people, best work life balance, actual meaningful work","Quite a top down vision driven company, rather than chasing metrics which is not necessarily a bad thing","Verified User Current Employee 😎****** Software Engineer - Aug 13, 2021",
5,Great culture,Hypergrowth. Great culture. Surrounded by smart people. Passionate about customers.,"Growing pains - Many legacy processes, which were put in place when AirBnB was a startup, can't scale so the company has to work through the transition to a large post Ipo company.","Verified User Current Employee L***** Director, Business Management - Aug 13, 2021",
5,Great People,"Friendly people willing to help with anything from career growth to day to day questionsoffice seems super cool, but haven't seen it in person",seems like there can be red tape at times that can slow down engineering or make it unclear what exactly is expected from eng,"Verified User Current Employee h***** Software Engineer - Aug 12, 2021",
2,Poor leadership,Good payGood WLBNothing else just need more words,"Insanely weak leadership. No actual vision, just over responding to whatever is in the news each week.","Verified User Current Employee B***** Software Engineer - Aug 11, 2021",
5,Great work life balance,"If you want to work on consumer tech with great engineers and get paid well, this is the place",Management and consistency right now is in the air because of the pandemic,"Verified User Current Employee L***** Software Engineer II - Aug 11, 2021",
4,"Solid comp, very top down culture","- high TC, particularly pre-IPO grants- talented and caring coworkers- beautiful office","- constant roadmap thrash- no bottom up influence- too many meetings, hard to get work done","Verified User Current Employee M***** Data Scientist - Aug 2, 2021",
4,Great people,"Even in a remote environment, feel connected to my coworkers, and am impressed by how far they are willing to go to help me out when I get stuck or need help","The tech stack can be frustrating at times, and can definitely add a lot of stress when testing doesn't work well because of it.","Verified User Current Employee b***** Software Engineer - Jul 31, 2021",
5,Supportive culture,Lots of formal and informal Mentorship opportunities for my function; accessible and supportive employee services,Not hiring junior people;Lack of growth opportunities;Not very transparent about decision making,"Verified User Current Employee p********* UX Research - Jul 30, 2021",
3,Stuck waiting on remote policies...,Great payICs are awesome to work withLearning opportunitiesDesign,It has been over a year of working remotely without any direction on long term plans,"Verified User Current Employee p***** Android Developer - Jul 29, 2021",
5,"Great culture, autonomy",- Autonomy at IC and Team level- Strong WLB- Strong Comp,- Communication between teams difficult / easy to get caught up in who owns what,"Verified User Current Employee d******** Engineering Manager - Jul 29, 2021",
4,Really depends on your team,Best culture Smart coworkersCompetitive compensation (from ds perspective)Can't think of anything more,Poor work life balance (in some team)Mid leadership team have no idea what they are doing No business grow,"Verified User Current Employee u******* Data Scientist - Jul 27, 2021",
5,Like the culture,Culture and generally the people are good. It's easy to drive things if you take the initiative.,Work life balance can be bad and opening new headcount is hard.,"Verified User Current Employee n***** Engineer - Jul 22, 2021",
4,Great work life balance,- work life balance- great managers- strong brand,- not much low hanging fruit left- limited career growth opportunities- boring work,"Verified User Current Employee x***** Software Engineer - Jul 18, 2021",
3,Beware founders of only one company,Benefits for employees are industry leading for US-based employees (although may not be world class).,The founders' stratospheric success in their only real venture since graduating college has led to extremely high self regard despite limited real-world experience.,"Verified User Current Employee X***** Operations Manager - Jul 12, 2021",
4,"Great place to work, but growth opportunities are limited",- mostly great people and culture- great pay- great management,- some assholes play corporate politics- really slow development process and getting things done takes really long,"Verified User Current Employee d********* Senior Software Engineer - Jul 7, 2021",
3,Too top down,Comp is greatTech stack is very reasonable Good long term technology upgrade plansWork life balance is good in some teams,Too top downA lot of bad organizational decisions Top heavy Lay offs and attritions ruined the culture and morale,"Verified User Current Employee h***** Engineering Manager - Jul 5, 2021",
2,Toxic culture,The benefits and brand on your resume are a pro.,"The internal politics, and management is terrible. Work like balance is non-existent.","Verified User Current Employee a******** UX Designer - Jul 4, 2021",
4,"Great brand name, good work life balance",- good work life balance - good compensation - good brand name,"- makers are at the bottom, talkers at the top- extremely top down, managers and ICs job is to shut up and execute","Verified User Current Employee Software Engineering Manager Leader - Jul 2, 2021",
5,Great product and culture,It's a great product and I can't wait to see what the company does next after the pandemic is over,Lots of people caching out or staying just for the money. Company has big goals but few people to execute them,"Verified User Current Employee o***** Engineer - Jul 1, 2021",
5,"Great company culture, management could be more decisive","Smart people, design focused, has a 'soul', can still be growth-oriented if you find the right team",In transition from 'start up' to public company sometimes leads to friction and lack of clarity,"Verified User Current Employee V***** Data Scientist, Analytics - Jun 29, 2021",
3,Only reason to stay is $$$,Good compensation. Culture used to be better and is going downhill fast.,"Poor management, zero possibilities for career growth, and the worst work life balance I've ever had. I am sure this is team dependant, but my management and adjacent teams' management is exceptionally ineffective.","Verified User Current Employee Q***** Manager, Business Development - Jun 26, 2021",
5,Great Company with awesome culture,- Great company culture - Amazing peers- Unbeatable WLB,Limited career growth Not much opportunity for remote offices,"Verified User Current Employee G***** Senior Engineering Manager - Jun 21, 2021",
5,Amazing,Great work life balance. Great leadership. Great pay. Great everything,None. N n n n n n b b n,"Verified User Current Employee h******* Software Engineer - Jun 15, 2021",
3,Toxic culture at some orgs,"Good compensation, good benefits, get to work with very smart people","Some orgs, like cloud infra, has very toxic culture. Management really doesn't care about employees.","Verified User Current Employee z******** Engineer - Jun 12, 2021",
4,Mix of good and bad,"Good growth and teammates, challenging work, good people managers, and great compensation",Poor upper management with top down decision making and tight deadlines,"Verified User Current Employee C***** Senior Software Engineer - Jun 9, 2021",
2,"Great company to have on your resume, but not long term","Good learning experience Exciting product Company travel, offices all over the world",Very poor management; lack of support when things go wrong Entitled employees with outrageous expectations Misguided and disconnected corporate strategies Stress levels became too overwhelming,"Verified User Former Employee e***** Director of Business Operations - Jun 9, 2021","Part of the layoff in 2020, but was on the way out anyway, very appreciative of the generous payout and the overall experience, but would never return"
4,"Great culture, smart people but poor management",Culture is great and people are helping each other. Engineer quality is very good.,CEO has too much power and often micro manage down to the pixel of a button,"Verified User Current Employee W***** Software Engineer - Jun 5, 2021",
4,Great work life balance; Authentic and genuine leadership; Company has a honest approach to Diversity & Belonging,"Culture; Work life balance; Compensation & Benefits, Genuine care for employees","Matrixed structure - and hence difficult to navigate, Sometimes lack of ownership to drive things","Verified User Current Employee L***** HR Business Partner - Jun 3, 2021",
4,Good company culture,Healthy culture and people genuinely care about keeping it that way,"Clueless leadership, random deadlines and lack of long term vision","Verified User Current Employee h****** Software Engineer - Jun 3, 2021",
3,It's ok,Infra is terrible. Lot of people just resting and vesting after ipo.,many two face people who act nice to your face but backstab you.,"Verified User Current Employee f*** Engineer - May 29, 2021",
3,"bad management, lots of politics",good pay. benefit and TC good.work life balance good.,bad management.Lots of pro managers that like to play politics a lot. Nobody cares about biz.,"Verified User Current Employee n***** Engineer - May 25, 2021",
4,Poor management and lack growth opportunities,Great comp & wlb. Team members are smart and nice. CEO is awesome and has great leadership. The company is also very generous (airbnb even offers employ to liquid their stock right after IPO and before the investors.),Extremely weak management especially in the eng department. Never feel be inspired by the leads except the CEO.,"Verified User Current Employee O***** Software Engineer - May 20, 2021",
4,Mission driven but relentless work culture,"Company culture is great, many great humans work here bc they bought into the mission of creating a world where anyone belong","*revolving door of key executives creates a lot of existential crisis on ways of working causing whiplash *Sr. Leadership is all lip service on focusing on teams health and well being yet expect unsustainable work expectations (long hours, constant pivots)","Verified User Current Employee t**** Software Engineer - May 19, 2021",
3,"Excellent colleagues, WLB and work culture! Too much of top-down leadership.","- people here are great- helpful, intelligent, well-intentioned colleagues.- wlb is fantastic!","- Only one person's opinion matters. Top-down CEO.- excessive top-down leadership - weak, toothless technical orgs- institutional bloat (too many people chasing too few projects)- too many junior colleagues- poor colleagues are not managed out","Verified User Current Employee l***** Data Scientist - May 19, 2021",
5,"Great WLB, top talents",Great company culture and work life balance.Work with really smart and nice people.,A bit top down that may suppress autonomy and innovation.,"Verified User Current Employee w******** Engineering Manager - May 14, 2021",
4,Great mission and wonderful coworkers,"The mission, workplace culture, and the people. People genuinely care and want to do the right thing.","Not a startup anymore but many processes (e.g., track for career development) are well developed.","Verified User Current Employee H******** Project Manager - May 13, 2021",
1,"No internal career growth, all external hires, much management cruising, wow","IPO, Golden handcuffs, WLB, people are nice, core values are real",Stagnant career growthWeak management Eng don't have the say in many things,"Verified User Current Employee z********* Engineer - May 10, 2021",
5,Good,Good work life balance and good to work and nice place to work,I can't get anything on top of my mind so nothing much,"Verified User Current Employee S***** Product Analyst Manager - May 9, 2021",
4,Great compensation,Money. Benefits. Culture that cares about the society. Good food,Top down. Significant tech debt. Constantly changing priorities which makes it hard,"Verified User Current Employee q***** Software Engineer - May 8, 2021",
2,"Poor management, little career progress",Talented and motivated ICs. Company culture (outside of management) that looks out for people. Supportive of parents and WFH during pandemic.,"Poor management that can't make decisions, doesn't look out for direct reports. The company struggles with operations and execution. Company now prioritizes one or two public-facing projects at a time influenced by Apple launch events—which is leaving longterm investments and infrastructure to languish. Poor track record of launching new products that generate revenue.","Verified User Current Employee R*** Designer - May 8, 2021",
3,Indecisive leadership,Good pay (even before the stock appreciation) and good work life balance,"Indecisive leadership leads to a lot of change, churn, and downtime between projects in product engineering. A lot of apathetic teammates (who I don't necessarily blame) mean this is a poor place for career growth. Leadership wants you to stay in your lane.","Verified User Current Employee j****** Software Engineer - May 6, 2021",
5,Great work life balance,It is an awesome place to work. People are smart here.,Work life balance is too good. No one push you.,"Verified User Current Employee k****** Software Back End Engineer - May 4, 2021",
5,Loved my time here,"- Great design brand- Great tech brand- Smart, competent, friendly coworkers",I wish Airbnb would be more innovative and branch out into new product areas,"Verified User Current Employee $** Software Engineer - May 3, 2021",
1,I was tricked into thinking it's a great place to work,"Pay is good, especially if you got in before IPO","On paper all looks great, upper management tells you to take care, not to stress, take time off. But in reality you are forced to work 24 hours a day weekends included.Everyone on the team is supper confident and knows everything, which build really horrible culture where discussions are impossible.","Verified User Current Employee s**** Senior Software Developer - May 1, 2021",
5,Good money & good WLB,Company is growing fast and trying to replace hotels.Money is great and competitive CEO really cares about this company and employees,Work can be boring sometimes. Path post-ipo can be bumpy,"Verified User Current Employee v***** Software Developer - Apr 30, 2021",
3,No longer a place where everyone can belong,"Pretty good comp package (they lock you in)Some momentum on the diversity & belonging front, but results are just the same Cool work to be done (if you can get it before it gets outsourced or reallocated to a new Apple hire)Promising financial future","Top-down managementLittle autonomy or trust in employees (especially ICs)Managers only looking out for themselves You have to play the game to get promotedInflux of Apple employees changing culture and ways of working Little respect for non-technical disciplines, will eliminate them from the process, meetings, discussions altogether and say it's not their fault HR /talent are not there to support you, be careful what you say!","Verified User Current Employee y****** Writer - Apr 29, 2021",
3,Post IPO is a different story,Joined in 2015. Magical time. Smart and passionate colleagues and peak culture. Hypergrowth and buzz. Anyone who joined pre ipo cant complain,"Without our office culture or great pre ipo comp, it's a shitty place to work. All decisions stem from leadership and employees trying to please the ceo and cater to his needs","Verified User Current Employee i**** Designer - Apr 28, 2021",
4,A place to work with good people,- People are largely collaborative and comes from a good place- Compensation is fair- Stable and alot of focus on mental health- Pretty established internal processes with one-off problems from time to time,"- Decisions are largely driven out of NA and APAC is some times an after thought- APAC needs to work harder than other regions and may need to take early morning or late calls- As the organization has grown, so comes the red tape and bureaucracy too","Verified User Current Employee c****** Business Manager - Apr 25, 2021",
4,Good and bad,Good and competent peers. Lots of talented people (many of which are IC or frontline managers) to learn from.,Bad upper management. Understaffed teams dealing with piles of tech debt and legacy product features.,"Verified User Current Employee F***** Engineering Manager - Apr 20, 2021",
4,Good Industry for Growth,Major growth market coming out of covid.Strong teams.Great stock performance.,Not much opportunity to move up.A little scattered attention.,"Verified User Current Employee p***** Associate Legal Counsel - Apr 14, 2021",
5,Overall a unique company,- Great mission and culture- Great team: very smart and kind people- Visionary leadership / founders,- Decision making process can be too complex- Hard to find many other drawbacks,"Verified User Current Employee o***** Operations Manager - Apr 6, 2021",
4,Where you can take a rest,Good pay. Good balance. Really try to treat employee well.,"Not a good place for growth anymore. If not with this it's global network, the product itself will fail","Verified User Current Employee p***** Data Scientist - Apr 4, 2021",
4,Meh...,CEOs are awesomePerks goodPackage not too bad Some good colleagues,Management is shitRan by people who don't know their shitA lot of backstabbers,"Verified User Current Employee S********* Risk Management - Mar 31, 2021",
4,"Chill, great coworkers and comp, questionable mgm't and culture","- Comp and benefits are top of market- Top-tier talent, among the best in the tech world with plenty ex-FANG- Generally good WLB- Cool product!","- Overly design-driven, lack of focus on impact and over-indexes on feelings- Decision making is very top-down, even relatively small changes to a PDP (listing page) need to go through a CEO review- For DS, huge lack of strong leadership ... a lot of weak leaders historically means there is a lack of trust and influence. You're mostly left to validate decisions by finding numbers for exec memos etc","Verified User Current Employee L******** Data Scientist - Mar 30, 2021",
4,Good place to be,Senior management is good and changed over the past 2 years.,- Middle management is very junior. - seeing a lot of churn post IPO - probably natural.,"Verified User Current Employee T***** Technical Program Manager - Mar 21, 2021",
3,Meh,Great compNice corporate cultureCool offices.Nice benefitsRSUs,Poor management. Tons of reorganizationsShuffling the deck chairs is a regular occurrence,"Verified User Current Employee g***** Assembly Line Worker - Mar 17, 2021",
5,"Good work life balance, friendly culture","Everyone is really friendly and cares about each other, employees are encouraged to have a work life balance, there's a sense that the company cares about employee growth",There's a lot of change that happens due to tops down management style,"Verified User Current Employee x***** UX Designer - Mar 13, 2021",
5,A Real Culture of Belonging,Airbnb is really committed to creating a culture of belonging. It's in their blood and you can really tell. Pros in include -great people (humble and smart) -challenging yet fulfilling work -a place where you are always learning,Airbnb is growing fast and that sometimes means communications isn't always the clearest and things can fall through the cracks. Follow-up with people is often times needed.,"Verified User Former Employee c***** Consultant - Business Consulting - Mar 13, 2021",Recruited for a more senior role at different tech company
4,Great company but so-so management,Great culture. Good compensation. Good wlb. Good career growth (lots of challenges),Not so much except for so-so to bad management. .,"Verified User Current Employee z***** Senior Software Engineer - Mar 8, 2021",
4,4-star in general,"Great company culture , talented IC coworkers , not bad cafe","Generally Top-down decision making process , less transparency during the process","Verified User Current Employee s***** Engineer - Mar 5, 2021",
4,Good work life balance,Great people and cultureGreat benefitsPotential upsides as travel resumes post covid.,"Depends on the team, growth opportunities can be limited.","Verified User Current Employee F***** Software Engineer - Mar 2, 2021",
3,"No WLB, but good pay",Comp and perks. Travel mindset. A chance to connect with like minded travelers.,No WLB. Red tape everywhere. Innovations on pause. Free food in all offices.,"Verified User Current Employee Y***** Customer Service - Mar 2, 2021",
5,Thank you uncle Brian,"Great people, good WLB, meaningful work. Folks who joined pre-ipo are millionaires now.","Some teams and orgs are more chaotic than the others. Infra can suck at times, but it's getting better.","Verified User Current Employee x******** Software Engineer - Mar 2, 2021",
5,the best job I've ever had,"* the mission: getting people out into the real world, having magical trip experiences* the culture: collaborative, values based, principled* the leadership: Brian is the most humble, empathetic person I could ever dream of being CEO. And he's surrounded himself with the smartest team* the people: folks that work at Airbnb are among the kindest I've ever worked with",* the tooling is not as good as bigger companies I've worked at. You have to work harder to get your code into production than at an Amazon (for example),"Verified User Current Employee j*** Manager, Software Engineering - Feb 27, 2021",
5,Golden Handcuffs. Good WLB. Career growth if on the right team / orgs,"Excellent pre-IPO comp for tenured employees. E-team cares about the company, culture, and employees. Great career growth if you have a good team and manager.",Offers seem lower now that we're a public company. Not all orgs are great. Your experience will likely depend on your manager and org.,"Verified User Current Employee a***** Software Engineer - Feb 23, 2021",
4,"You own your career here, benefits are insane!",Great pay. Autonomy. Green field opportunities. Benefits are good as well.,Woke culture. Management is slow to adapt causing confusion / chaos at times.,"Verified User Current Employee 1*** Senior Software Engineer - Feb 20, 2021",
3,Was here years before ipo so can't complain,Kind and interesting colleagues.Decent benefits in tech standardsRest and vest easy to pull off,Retention of low performers / low skilled employees can be demotivatingCEO is the center of the universe and extremely irrational Bad management and lack of true leaders,"Verified User Current Employee i***** Designer - Feb 20, 2021",
4,"Good environment, lack of engineering/data science excellence","Culture is very inclusive and managers have been pretty good in terms of being approachable for questions and friendly. Great CEO, good speaker, leads with compassion. Great office, food, benefits.","Systems, tools and the organizational teams at Airbnb are extremely disorganized and irresponsibly manual for a company this size. Can be frustrating. Not sure if there is a clear career growth path.","Verified User Current Employee J***** Program Manager - Feb 18, 2021",
5,Great work life balance,Interesting product could positively impact people lifeNice work environment with friendly coworkers,Too many teams are stepping on each other's toes. CEO still dictates a lot of product decisions.,"Verified User Current Employee h***** Engineer - Feb 16, 2021",
5,Great work life balance,Great WLBComp is great especially if you joined pre-IPOGreat culture,Some orgs lack experienced leadersMultiple org changes that happen,"Verified User Current Employee p***** Produce Manager - Feb 12, 2021",
4,Top down,"Great if you're a PM, good at sucking up, likes to lord over x-fn partners",- sucks if you're an eng - top down- leadership keeps changing minds,"Verified User Current Employee A***** Engineer - Feb 8, 2021",
4,Great work life balance,Good opportunities to learn and grow with decent work life balance,"Tech stack, infra is mediocre at best. JVM = 💩 debugging, testing, other infra are not great.","Verified User Current Employee h***** Software Engineer - Feb 7, 2021",
1,Extremely weak management,Learn full stack developmentRSUsSharp talented engineersGood perks,Inefficient and ineffective managementEarly employees are treated like God. You can't even muster courage to speak up about any of them because of the persona createdAirfam is a joke. You don't treat suffering employees who are suffering and have expressed to rotHR is non existentNo personal life left. Regretted every second of my stay.,"Verified User Former Employee s********* Software Engineer - Feb 6, 2021",Poor and ineffective management. Constant stress. Zero recognition for work.
4,Management is terrible indeed,Compensation above average Grossing biz model (so far)Okay culture. It's too much of hypocritical compliments sometimes but it doesn't kill you.,Sorry tech and platformInept management moves nothing forwardCompany run by presentation and docs. (So many docs u'll doubt life),"Verified User Current Employee T***** Software Engineer - Feb 6, 2021",
5,Great place to have impact both for career and world,"Interesting tech problems, solid people, definitely on upswing allowing people to really make a difference",Lots to do as we finish weathering covid pandemic,"Verified User Current Employee b***** Engineer - Jan 30, 2021",
4,Great work life balance,Good benefitsGood culture Good work life balanceInteresting space,The usual growing pains of transitioning from medium to larger company,"Verified User Current Employee R***** Engineer - Jan 29, 2021",
5,"Great company, robust growth, recently public yet extremely scrappy","Great culture, CEO, tech stack, WLB is on point. Great management.","High SWE bar, youre working very leanly with an always full stack mentality which is tougher if you are coming from another big tech or FAANG org","Verified User Current Employee G***** Senior Technical Sourcer - Jan 28, 2021",
5,Loved my time at Airbnb! Dying to go back!,PeopleWork life balanceCompProductOfficeAirbnb.orgGrowth opportunities,"Still young, Instability due to layoffs... but still my favorite place I've worked so far. I left Twitter for Airbnb and it was the BEST decision I've ever made.","Verified User Former Employee l***** Recruiter - Jan 23, 2021",I was laid off but I would join again in a heartbeat. Really loved working there and I miss the people.
5,It's cool,"They miss the mark, but at least they strive to live up to the belonging motto. There are still great people working here and the pay is great.",My team would work more efficiently if management were better.,"Verified User Current Employee i***** Engineer - Jan 15, 2021",
2,Horrible management,Excellent engineers and talent to learn from.Some really wonderful people.,"Management is often inept, hr routinely cover Ups gross misconduct avoid this place.","Verified User Current Employee i***** Software Engineer, Staff - Jan 14, 2021",
4,Great culture and work life balance,"- Company really cares about work life balance - Company culture is welcoming- Talented and kind coworkers- Career growth ladder is well defined, managers are trained to help with career- Compensation and benefits are great - Lots of learning and training opportunities","- Top down management in some orgs leads to tension on team goals- Career growth has a tenure aspect in that there needs to be a track record of performing at the next level for some consecutive number of perf reviews before a promo can actually happen. This can feel bad for compensation because it means you have to work at below your level for > 1 year.- As with any company this size, technical debt (SOA migration) and process","Verified User Current Employee a***** Software Engineer - Jan 10, 2021",
5,"Lot of growth opportunities, great WLB, leadership cares",Leadership deeply cares about employees Great WLBOne of the highest compensation in industryLot of growth opportunities,Some people might get offended too easily so you need to be careful with what you say. You can take that as a learning opportunity though as world is becoming like that,"Verified User Current Employee A******** Senior Staff Engineer - Jan 9, 2021",
5,Good WLB + TC,Very competent IC coworkersGood WLBHigh TC after IPO,Management thrash and shifting prioritiesCodebase is a messTech debt and bad infra,"Verified User Current Employee A********* Software Engineer - Jan 7, 2021",
5,Love working there,"I love working here. Great leadership, great culture, above market compensation.",Needs to improve tech excellence. Seems hard to be promoted.,"Verified User Current Employee a********* Senior Software Engineer - Jan 5, 2021",
5,"Good pay, decent job",Good engineersEngineering leadership has improved a tonGood pay,PoliticsMid level managers can suck depending on your teamCareer growth can be slow,"Verified User Current Employee l******* Senior Software Engineer - Jan 4, 2021",
5,Great place to work,"Smart coworkers, passionate founders, great company culture, very competitive compensation.","Often people are too nice, making it hard to have open discussions on important issues. People are afraid to voice their opinions. Middle management isn't very impressive.","Verified User Current Employee $**** Data Scientist - Jan 4, 2021",
5,Great place to work,Huge room for impact. Paid well.Good work life balance.,Leadership was mediocre but getting better. A ton of vets joined from Google,"Verified User Current Employee f*** Engineer - Jan 3, 2021",
4,"Overall great experience, with some gripes about management",Employees are treated with an immense amount of respect and care at a high level. Work is interesting and I have a lot of ownership over what is built and how. Haven't seen the politics others mention. I've had great managers,"I've also had meh managers. Promotions involve a lot more luck than expected (which projects you get, who else is up for promo, when did you join the team). High level strategy and low level execution are solid, but mid level management to coordinate the two is not efficient","Verified User Current Employee U***** Software Engineer - Jan 2, 2021",
5,Good work life balance and culture,Good work life balance and culture. Interesting industry. Good growth prospects.,Leadership is the main con except Brian. Poor operations. No clear career growth.,"Verified User Current Employee g***** Data Scientist - Jan 1, 2021",
4,Good work life balance but not perfect for ambitious ic,Wlb perfect and good for rest and vestLots of space to improve but does not really mean you can achieve anything due to all kinds of boundaries,Not technical and polities everywhere. Hard to make changes really.,"Verified User Current Employee f******* Senior Software Developer - Dec 31, 2020",
5,Great company,"My management chain really cares about my career growth, and I love the people I work with","The product is what it is, sometimes the work is not thrillingly exciting","Verified User Current Employee I***** Senior Software Engineer - Dec 30, 2020",
5,Great place with smart people but management figuring things out,"Good, fun, engaging people to work with. Not always the most technically sharp but leaves room for you to shine also.","Management doesn't have clear vision of what to do. Lack of senior engineering but that's slowly changing. Design led, which usually isn't great for engineering but if you find an infra or data driven team it won't impact you as much.","Verified User Current Employee o******* Software Engineer - Dec 30, 2020",
5,Lot of growth potential ahead,Wlb is good.Lot of project and learning opportunities. Culture is good. Colleagues are supportive.,Management leaves more to be desired. One trick pony as exposed by the pandemic.,"Verified User Current Employee c***** Software Engineer - Dec 30, 2020",
5,"Great wlb, comp, and culture!","Culture, compensation, work life balance, opportunities to grow skill set","Lots of things are broken in infra, some blind saltiness since layoffs","Verified User Current Employee D***** Senior Software Engineer - Dec 30, 2020",
5,amazing,love this place. Great culture. Amazing future. culture and growth,none. The grass is always greener but airbnb is amazing,"Verified User Current Employee X***** UX Designer - Dec 29, 2020",
5,Great company if you land on the right team.,Incredible CEO. Powerful mission. Great product. Cool people. Starting to relax a bit after a brutal year.,Some managers/leaders are ineffective and/or powerless. Some teams are set up to fail.,"Verified User Current Employee H***** Designer - Dec 26, 2020",
4,Nice coworkers,"A lot of really nice people there, benefits and pay is great, leadership is very generous on pay and benefits. Special policy for Covid is outstanding. Espp after ipo is epic",Dev env is a mess tech leadership is either incompetent or sidelined by design. Not the best for technology,"Verified User Current Employee ******** Software Back End Engineer - Dec 22, 2020",
4,Good company culture,lovely company culture (be a host)good compuseful prduct,management not that professionalinfra not that goodcareer growth not clear,"Verified User Current Employee K******* Software Engineer - Dec 16, 2020",
