Rating,Description,Pros,Cons,Author Info,Resignation Reason
4.0,"Great company overall, but experience depends on org",Company makes great efforts to ensure work life balance and has been very supportive throughout the pandemic. Socially progressive company (could be a con depending on who you are),Different orgs have very different cultures . . . .,"Verified UserCurrent Employee  B*****  Engineering Manager - Dec 8, 2021",
5.0,Great company,Unlimited PTO and great benefits like 10k for education and others ,Smart people to work with on a daily basis. Love it,"Verified UserCurrent Employee  H*****  Product Manager - Dec 8, 2021",
4.0,Playground for growth,Lots to do & varied assignments. Amazing WLB & benefits.People a genuine & want to help.,Silicon Valley thinking. Some old school hierarchal thinking vs distribution of decisions.,"Verified UserCurrent Employee  @********  Product Marketing Manager - Dec 8, 2021",
4.0,Very Employee centric organization ,Leadership is invested in making Adobe a great place to work. ,Bureaucracy. Things move slowly here. They believe in gathering too much feedback sometimes,"Verified UserCurrent Employee  m*****  Talent Acquisition - Dec 6, 2021",
5.0,Great Company to work for!,- Good Work Life Balance- Lot to learn- Strong technical team and awesome work culture,- Slow in promotion- Desktop Applications- Lack of testing tools,"Verified UserCurrent Employee  m*****  Senior Engineering Manager - Dec 6, 2021",
5.0,Great work life balance,A lot of smart engineers and managers working on the best products in the world.,Everything is so great. There is no cons at all.,"Verified UserCurrent Employee  s*****  Researcher & Software Engineer In Machine Learning & Computer Vision - Dec 4, 2021",
4.0,Great work life balance ,"Total comp is above average, great coworkers and seemingly open door to leadership",None so far - although I hear more negatives about the larger side of the business ,"Verified UserCurrent Employee  P*********  Marketing Manager - Dec 2, 2021",
4.0,Great wlb,"Wlb, decent pay, culture, growing but stable stock, great espp","Career growth can be slower, middle management not as good as in faangs","Verified UserCurrent Employee  Y*****  Engineer, Senior - Dec 2, 2021",
5.0,Good work and career growth ,Good Career growthAdobe takes care of its employees a lot. Good compensation Chance to learn a lot and work on interesting and challenges problems,"Sometimes work load can get high especially during releases.  Apart from that, I don't see any con. ","Verified UserCurrent Employee  D*****  Software Development Engineer II - Dec 2, 2021",
4.0,One goal: Make your boss look good,"Nice benefits and perks, lots of company days off, employee stock purchase program, education reimbursement","Excess of middle managers jostling for visibility. Culture is fine on the surface, but has a toxic undertone if you don't drink the Kool aid. Insane amount of jargon and abbreviations, people protect their knowledge like it's their territory and are afraid to give it up. Lots of entitlement as in X team should be doing this so I'm gonna tell Y team to take a hike over and over and over. ","Verified UserCurrent Employee  H**  Marketing Associate - Dec 2, 2021",
5.0,"Good growth, above average WLB","You get to learn a lot of things, however it's dependent on the team and managerGood benefits Good culture",Management can be too much attached to JIRAWLB can take a hit on some ocassions,"Verified UserCurrent Employee  g*****  Senior Software Engineer - Dec 2, 2021",
3.0,WLB depends on the team,- Free Lunch- Wellness Reimbursement Program is super robust- WLB depends on team,-highly diplomatic team culture-first impression is last impression-promotions depend on how well you are with team even if doing insignificant work-base salary is too less according to industry standards,"Verified UserCurrent Employee  h******  Software Development Engineer - Dec 2, 2021",
4.0,"Great company culture, but ultimately dependent on your org and manager",C-Suite is competent and leads wellCompany vision and direction is solid,Middle Management inconsistenciesTurnoversGrowth is better in fields of focus ,"Verified UserCurrent Employee  l*****  Sales - Dec 1, 2021",
5.0,Good company for senior engineers ,Decent WLB. Good cash comp. Stock mostly goes up. Stable company. Smart coworkers who care about their work. ,"Not really a negative, but you can't rest and vest here. But if you like your work, you'll be fine. ","Verified UserCurrent Employee  b*********  Senior IOS Software Engineer - Nov 30, 2021",
5.0,"Company that treats you well, with decent compensation",1. Nice pay2. Good WLB3. No concept of PIP4. Good benefits,1. In product team can work on legacy tech stack2. WLB can take a hit in few teams,"Verified UserCurrent Employee  s******  Computer Scientist - Nov 27, 2021",
5.0,Great work life balance,Great management. Lots of goodies and gifts. Year end trips ! Winter shutdownEspp is a great investment,Not much career growth. Mostly working on legacy products. Not learning new technologies.,"Verified UserCurrent Employee  M*****  Software Developer I - Nov 26, 2021",
4.0,Work life balance is good but career growth is slow and internal/international mobility is very siloed ,"Work life balancePerks - Wellness program, Learning Fund etc. ",Slow career growthSiloed internal/international mobility Pay is not at par with the best companies ,"Verified UserCurrent Employee  S*****  Digital Strategy Consultant - Nov 25, 2021",
4.0,It is a great company if you want good work life balance,Work life balance plus a great employee friendly culture. One of the best companies for employees,Takes a lot of time for development. Slow process.  New development is stuck in planning phase  for longer than usual.,"Verified UserCurrent Employee  k*******  Senior Software Engineer - Nov 25, 2021",
4.0,Great place to work,-Work life balance-Product ownership. -Many benefits-Get to work with great people.,-Compensation is not as per market standards. Competitors are giving much more.,"Verified UserCurrent Employee  F*****  Computer Scientist - Nov 25, 2021",
5.0,Great work place,Great work place. Less work load and great benifits .,"Shit compensation, bad management and sometimes dirty politics cause a lot of trouble.","Verified UserCurrent Employee  k*****  Software Developer II - Nov 24, 2021",
3.0,Used to be better,- Good work is recognized- Good WLB in lower roles,- Lots of politics in higher roles- Highly distributed teams cause WLB to suffer ,"Verified UserCurrent Employee  a***  Software Engineer - Nov 23, 2021",
4.0,New Hire,"You can have am amazing experience working for a product team in Adobe, especially since Adobe has a plethora of different products whether B2B or creative cloud.","Adobe culture changes from team to team, and some don't have the warmth. Also through wfh right now, it's difficult for a new hire to get to know the team and feel connected.","Verified UserCurrent Employee  e******  MTS I, Software Engineer - Nov 22, 2021",
4.0,Great work-life balance.,"Great work-life balance.Good pay, benefits.Good work environment",Not so great work quality.No other cons apart from the above.,"Verified UserCurrent Employee  B*****  MTS Engineer - Nov 22, 2021",
5.0,Great culture and work life balance,"Joined from Amazon, this is heaven in terms of culture and work life balance, people are helpful and I get to decide the timeline for my projects","Manager keep changing so my effort are not tracked, not sure how the annual hike turns out ","Verified UserCurrent Employee  i****  Computer Scientist - Nov 22, 2021",
4.0,Great work life balance ,Pay is good of remote workers. Almost as high as if I am in CA,Not much of growth opportunities. Feels like a dead end.,"Verified UserCurrent Employee  f*****  Platform Engineer - Nov 21, 2021",
4.0,Some good opportunities exist,"Steady stock price increase, there are opportunities there, compensation is also feasible to negotiate ",Some teams are really toxic especially micro management by non tech people manager ,"Verified UserCurrent Employee  V*****  Software Engineering Manager III - Nov 21, 2021",
5.0,Great work place ,Flexible work time . It lets you work when you want to ,Existing employee get paid low . Poor refresher process . This will make you leave company .,"Verified UserCurrent Employee  i*****  Senior Computer Applications Engineer - Nov 20, 2021",
4.0,Good,Holiday schedule and unlimited sick daysTwo shutdowns per yearInteresting challenges and good team building exercises. ,Career growth is bit hard due to middle management. On call schedules but with perks. ,"Verified UserCurrent Employee  r*****  Software Applications Engineer III - Nov 19, 2021",
4.0,Great culture and pay,Great culture and great benefitsGet to work with a lot of new products,Poor career growth opportunities Management takes on more work than capacity allows,"Verified UserCurrent Employee  d*****  Senior Product Manager - Nov 19, 2021",
1.0,Management suck,Compensation is good and somewhat same to other big giants. ,1. Company is so much policy and process driven.2. Just want employees to say good things about the company and do nothing to earn it.3. Haven't seen so fucked management that I have seen here.,"Verified UserCurrent Employee  z*****  Software Development Engineer III - Nov 19, 2021",
3.0,Mixed bag,Great benefitsStock appreciation Solid growthGood C suite team,Terrible middle management Politics Reliant on old products No one seems happy,"Verified UserCurrent Employee  T*****  Senior Product Manager - Nov 19, 2021",
5.0,"Great work life balance, great team ","Team, work, people- people are really collaborative and you learn a lot from others.","Compensation, growth - the compensation is not at par with market standards. ","Verified UserCurrent Employee  L*****  Computer Scientist - Nov 19, 2021",
4.0,Great work life balance,People are nice. The job is pretty Low stress and work life balance is great ,Leadership needs to better manage top down and work to de-matrix the org. Overly complicated and slow. ,"Verified UserCurrent Employee  3*****  Marketing Campaign Manager - Nov 18, 2021",
3.0,"Good perks, confused leadership",Good compensation and perksEmployee friendly policies.Good learning opportunities,"Politics and confused leadership across the board. Reorgs are the norm, rather than exception.","Verified UserCurrent Employee  L*****  Computer Scientist - Nov 18, 2021",
4.0,Compensation is low for freshers in India. Work Life balance depends on your team. It may or may not be very good,1. Brand name is good2. Other Benefits are good3. Employees are valued,1. Low compensation2. Screwed work life balance in some teams3. No growth in my team.4. Boring work,"Verified UserCurrent Employee  q*****  Software Development Engineer - Nov 18, 2021",
4.0,Great work life balance,Great opportunity to work on cool stuff. Adobe is a big company and you can find opportunities to work on diverse projects and in differing roles. ,Opportunities and leadership style differs across different areas of the org. Some more progressive - some more old school. ,"Verified UserCurrent Employee  X*****  Product Manager - Nov 17, 2021",
4.0,Great top management ,"Great benefits, caring culture, creative. Love the offices and c-level leadership.",Bureaucratic - too many systems and processes make it hard to get things done. Teams sometimes misaligned across functions.,"Verified UserCurrent Employee  G*****  Product Analyst - Nov 17, 2021",
5.0,Great Employee Culture,Learning FundsSabbatical Global days offwork cultureRSU/ESP,Management WFH work-life balance is not greatneed more global days off,"Verified UserCurrent Employee  q*****  Business Solutions Analyst - Nov 16, 2021",
5.0,Great Culture and work life balance,culturework life balancePTOsSummer breakconnectionsFriday parties if you are in san joseFeeling of personal appreciation,Can't think of any. It might different for each team. ,"Verified UserCurrent Employee  s*******  Data Science Engineer - Nov 15, 2021",
5.0,Great work life balance ,"Great perks, 2 annual shutdowns. Good work life balance, wellness perks",No career growth if stuck with the wrong teamLess visibility ,"Verified UserCurrent Employee  f*****  Software Back End Engineer - Nov 14, 2021",
5.0,Creative but less aggressive,Creative work and great opportunities. Potential to be next trillion dollar market cap company,less aggressive with feature rollouts and market capitalization mostly because it offers good wlb,"Verified UserCurrent Employee  z*  Senior Software Engineer - Nov 13, 2021",
4.0,Company is great but management doesn't provide growth,"Work life balance,  perks for employees,  stock plan is great",I am with Adobe for last 15 years.  But management doesn't provide constructive feedback and opportunities for growth.,"Verified UserCurrent Employee  t********  Engineering Manager - Nov 10, 2021",
5.0,Good work life balance with good compensation,"Work life balance, Good compensation, Good work culture, very limited politicsOffice in NCR","Limited technology exposure, Cross geo transfer discouragedSlow career growth","Verified UserCurrent Employee  j*****  Computer Scientist - Nov 10, 2021",
4.0,Get to work on the latest tech,1. Nice perks2. Competitive Pay3. Good stocks options,1. Work life balance can take a hit in some teams2. Legacy products in some teams,"Verified UserCurrent Employee  M*****  Computer Scientist - Nov 10, 2021",
4.0,Great work life balance,Compensation is goodFree foodGreat WLBSmart peers,Career growth is slow. Management might be not much encouraging,"Verified UserCurrent Employee  A*********  Software Applications Developer - Nov 9, 2021",
5.0,Great work life balance.. ,Better learning opportunities. Challenging work environment. Nice place to grow.,Less salary for qa.. it's almost similar to service based company,"Verified UserCurrent Employee  a********  Software Development Engineer III - Nov 9, 2021",
5.0,Great culture and work-life balance. Strong leadership that drives forward. Amazing stock price performance. ,"Adobe has an amazing culture. It's really cares about people.  Whether it's diversity and inclusion or supporting social cause, Adobe really keeps people at its center.  ","Career growth is slow.  Really slow.  This results in two side effects. Hiring younger talent at higher level roles is impossible as you can't match their title and compensation expectation. Secondly, retaining younger talent is harder. ","Verified UserCurrent Employee  E*****  Director of Product Marketing - Nov 8, 2021",
5.0,"Great culture, concerns on career growth","Really good support for work life balance, not working 60-80 hour weeks, people stay longer at the company (average of about 5 years, which is unheard of in big tech), engaged in a mission I support rather than companies I have moral issues with Facebook and Amazon.",Only real downside is having trouble getting promoted. It seems to be a common theme with coworkers who feel that have to leave the company and come back to get a promotion.,"Verified UserCurrent Employee  K*********  Computer Scientist - Nov 8, 2021",
5.0,Best WLB ,Great work ethic Most understanding manager and teamGetting Product ownership is easy,Changing old tech stack to latest tech takes time and lots of approval ,"Verified UserCurrent Employee  a******  Software Applications Engineer - Nov 7, 2021",
4.0,"Great benefits and comp, but experience depends on team mostly",Great benefits and pay. Awesome espp program to go along with very competitive base pay,Some groups/teams seem to have it notably harder. YMMV depending on business unit more than other companies,"Verified UserCurrent Employee  j********  Support Engineer - Nov 6, 2021",
5.0,Great company to learn,"It's a great company to work for, the leadership is very strong and motivated. Great for starting your career.","It's growing old, lots of alternatives in the market. Because of its sheer size it takes time to keep up.","Verified UserCurrent Employee  c*****  Manager, Business Development and Strategy - Nov 5, 2021",
4.0,Great work-life balance,Diversity and Inclusion is great in Adobe. They are very family friendly.,Lack of defined structures in some cases which is not a surprise given how large the org is.,"Verified UserCurrent Employee  C*****  Program Manager - Nov 5, 2021",
4.0,Great work life balance,Work life balance - lot of time to spend enjoying life outside of work,Slow promotions - promotions take a long time to happen ,"Verified UserCurrent Employee  X*****  UX Designer - Nov 5, 2021",
5.0,Great culture ,- Great work life balance - incredible review cycles - unlimited time off- amazing benefits - great pay - amazing response to pandemic ,- too many decision makers - snail pace development - too many meetings - not enough diversity (primarily south Asian/Indian male leaders)- no clear path for growth ,"Verified UserCurrent Employee  f****  Group Product Manager - Nov 4, 2021",
5.0,Adobe is the place to be,"Incredible time off, great culture, high impact work, top clients. ","Regular reorganizations, lack of structure on engagements. Half of my managers were great, the other half were so-so. Not the most time for self learning.  ","Verified UserCurrent Employee  c***  Consultant - Business Consulting - Nov 3, 2021",
3.0,Slow growth and good wlb,Good wlb depends on the manager and good place to coast ,"Slow growth overall, politics and toxic team culture specific to my team","Verified UserCurrent Employee  d********  Data Science Engineer - Nov 2, 2021",
4.0,"Research publications and patents encouraged, good work life balance","- Lots of encouragement to publish and patent your work (something which strongly lacked in my previous employer, Microsoft)- Great work life balance - Pretty great RSUs",- Culture is not very vibrant. . . . .,"Verified UserCurrent Employee  t******  Machine Learning Engineer - Oct 31, 2021",
3.0,Varies from team to team,"Good WFH, WLB, Perks are good. Company policies are good, stock is doing great..","Managers are shitty, lot of favoritism, Lick boss's shoes is the way to go up...  No proper mentorship... They don't want you to ask why.. just follow how...","Verified UserCurrent Employee  z*****  Senior Software Applications Engineer - Oct 31, 2021",
3.0,Not a bad place but definitely not great,There are orgs that truly rest and best (DMe).  Company layoffs are at a minimum relatively speaking.  Work can be very easy when strategy and planning is done properly.,Lots of old timers that are incumbent.  Lifers lack general skills and can only operate in their silos.  Collaboration is weak due to politics across enterprise.  Lots of weak talent and lazy vesters.,"Verified UserCurrent Employee  <********  Product Manager - Oct 29, 2021",
5.0,Adobe is an amazing company ,"Started here in 2017 as a software engineer and worked with the DX team since. Amazing group of coworkers, transparent culture overall. Got my stock options at $127, so the shares being at $650 paid off. ",The compensation is low compared to the average offered by tech companies at the same scale. Entering now with share prices being at all time highs might not be the best. ,"Verified UserCurrent Employee  c****  Software Engineer - Oct 29, 2021",
5.0,Adobe DX is a easy place to work.,"- Easy place to work- People outside of Adobe think you're awesome at your job just because you work at Adobe- Great brand, people respect Adobe- Good co-workers- Pay is great for what you do","- Slow moving, lots of red tape- Top down culture- Really don't accomplish much","Verified UserCurrent Employee  K*****  Product Manager - Oct 29, 2021",
5.0,Great wlb; decent compensation,- Nice benefits- cares a lot about its employees- great wlb,- career growth and compensation not that great compared to faang companies,"Verified UserCurrent Employee  n*******  MTS II, Software Engineer - Oct 29, 2021",
4.0,"Good work life balance, compensation slightly lower than market standards","Great work life balance, decent company culture.  Overall not a bad company to work for","Compensation is lower than market standards. Especially for senior positions,.","Verified UserCurrent Employee  m*******  Software Development Engineer I - Oct 28, 2021",
5.0,Good benefits for decent job,"good benefits from adobe with sabbaticals, pto, covid relief, wellness reimbursements, and more","each team is different, difficult to move across the org ","Verified UserCurrent Employee  J*****  Associate, Consulting - Oct 26, 2021",
5.0,Can't get better,Great work life balance and amazing benefitsCareer options available if you're willing to invest time and effort,Decisions take too much time and too many people to get done,"Verified UserCurrent Employee  s******  Sales Manager - Oct 25, 2021",
5.0,Great work life balance ,WLB is good mostlyBenefits and perks are best in industry,Tech is not that greatLearning is less overallPays is not the best,"Verified UserFormer Employee  K****  Software Engineer - Oct 25, 2021",To explore and learn new things along with better pay
5.0,Great work life balance,"Great management, we worked remotely every friday. Job is very exciting!",You Need to engage with company politics to get hired,"Verified UserFormer Employee  I*****  Product Marketing Manager - Oct 24, 2021",I had a summer internship that ended but didn't get rehired after graduatingI
1.0,Boring and elitist culture,None there aren't any pro except you can rest and vest but you will become rusty and won't be able to get job outside then.,Elitist culture More focus on diversity and college rankings than talent ,"Verified UserFormer Employee  G****  Software Engineer - Oct 23, 2021",Got an opportunity with better pay and culture than this shithole.
5.0,Great company,Top of the band salaryGreat projectsInnovation driven culture,No cons that I can think o f a n y,"Verified UserCurrent Employee  w******  Machine Learning Engineer - Oct 22, 2021",
4.0,Great balance and benefits,Lots the benefits and balance. Hires great people to work with.,"Political. Caving to political pressure. Requiring vaccination or you get put on unpaid leave, even if you're WFH!","Verified UserCurrent Employee  m*******  Manager, Business Development - Oct 22, 2021",
5.0,Great Work Life Balance,Work-life Balance is amazingCulture is great.Lots of events apart from work.Great productsGood ESPP and stocks,A lot of teams work on legacy code.Compensation (base salary) could be greater,"Verified UserCurrent Employee  L*****  MTS II, Software Engineer - Oct 22, 2021",
4.0,Good culture and work life balance,"Come for the benefits, work/life balance, and culture surrounding creativity. Adobe provides stability and enough challenges to keep things interesting for many years.",This is a place you come once you've grinded your teeth with start-ups and mid-sized companies. It takes longer for ideas and change to happen here. Management within Talent isn't focused on employee development.,"Verified UserCurrent Employee  f********  Talent Acquisition - Oct 20, 2021",
4.0,Rare company that has managed to combine market and category leadership with building a great people-centric culture,- apolitical culture- high growth in revenue- diverse and interesting work- strong ethics,- pays well but is not the highest payer in the market- not as much title inflation as some others,"Verified UserCurrent Employee  B*****  Product Manager/Strategy - Oct 20, 2021",
5.0,Amazing work life balance,"1. Good innovative project opportunities 2. Amazing work life balance. Can't stress this enough, at least everyone I have spoken to in the company just love how relaxed and balanced work is. Managers trust your call when it comes to work delivery.3. Good benefits 4. Good push to explore and innovate",1. Couldn't clearly understand how to grow in the company. That may also be the competitive nature due to so many talented people around2. Appraisals could definitely be better ,"Verified UserCurrent Employee  h******  Software Development Engineer In Test - Oct 19, 2021",
4.0,Fine company,Good culture and good wlb. Some teams are good and some are bad.,Career progression is slow. Most reputedly known as retirement company.,"Verified UserCurrent Employee  q***  Software Development Engineer - Oct 19, 2021",
3.0,Avoid Magento,"Good benefits, health insurance, espp look back period, twice yearly one week of break.","Extremely political, toxic management, nepotism and favoritism. Avoid Magento and DC.","Verified UserCurrent Employee  p******  Software Developer IV - Oct 18, 2021",
4.0,Best place to work if WLB is your priority ,- Awesome culture- Nice management - Friendly people- Competent and supportive leadership ,- Seems to have slow career growth- Flat hierarchy making it hard to climb ladder for IC role,"Verified UserCurrent Employee  k*****  Software Engineer - Oct 17, 2021",
5.0,Good,Good company and good culture work life balance and everything good,Nothing I can think off. If there is any I will update ,"Verified UserCurrent Employee  s*****  Computer Scientist - Oct 16, 2021",
3.0,Adobe is a great place to retire,"Cash cow business with tons of great peopleGood co workers that generally are competent and strong.Equity has been on a tear over the past 7 years. Pay is good for band, but moving up is difficult.","So hard to ship anything Lots of long term employees, as such time in role is valued more heavily than it should be.Little room for career growth and skewed scope vs. Leveling.","Verified UserCurrent Employee  o*****  Product Manager - Oct 15, 2021",
4.0,Company overall is great. Certain orgs from acquisitions the last few years are pretty toxic. ,Great TC and benefits. Plenty of great benefits like $600/year for wellness. ,There are several business units in DX that seem to be lacking any type of functional upper management. Be ready to live in a world of ambiguity and constant fear of a re-org. ,"Verified UserCurrent Employee  I*****  Engineering Manager II - Oct 14, 2021",
4.0,Great work life balance,Interesting projectsFeel valued as an employee Good culture Generous vacation / day off policies,"Not sure what to say, I see no obvious downsides right now. ","Verified UserCurrent Employee  b*****  Senior Software Engineer - Architect - Oct 14, 2021",
4.0,Great team cutler and people passionate about creativity. ,Teams and people I've worked with have all been amazing and passionate about unlocking value for customers. Benefits are good. Careful approach to COVID welcome. ,"WLB can be a problem, especially when always remote or working across multiple geos. Communication silos. Lots of inertia behind products which can make it difficult to adequately respond to the market. ","Verified UserCurrent Employee  x*****  Product Manager - Oct 14, 2021",
4.0,WLB is great but it comes at a cost,"I have a great manager and love my team. Great WLB and benefits, but just an ok 401k match. ",No refreshers since joining. I'm not greedy but market comp has increased a lot for what I do. Just got an outside offer that will increase my salary by 25% and have another in the works that will nearly double my comp. ,"Verified UserCurrent Employee  l*****  Content Strategist - Oct 14, 2021",
3.0,Good culture ,Good company culture.Good work life balance.Good products in the market.,Data driven decision making not fully established. Many things need to be set up.,"Verified UserCurrent Employee  h*****  Data Scientist - Oct 12, 2021",
5.0,Great co,Stock growth is massive and sustainable. Good financially savvy leaders esp. when acquiring cos.,Organic greenfield innovation isn't executed well. Too many long timers.,"Verified UserCurrent Employee  n****  Director of Product Development - Oct 10, 2021",
5.0,Everything people say about WLB is trye,Great company to start with as a new grad. Lots of learning opportunities balanced with fun and exploration. ,Not much opportunity for moving up or around. Your overall experience with the company might depend on what team you're on. ,"Verified UserCurrent Employee  m*****  Marketing Specialist - Oct 9, 2021",
4.0,Smart people. Mediocre products.,"It's a pretty stable company. A solid tier 2 performer along side Salesforce, Intuit, Oracle, etc",Too much politics. Old school thinking in management. Certain departments are overstaffed and spend more time in pulling each other down.,"Verified UserCurrent Employee  m******  Principal Engineer - Oct 9, 2021",
4.0,Great work life balance,Work life balanceCultureTeam and people Leadership cares about you ,Limited growth opportunitiesLack of vision for the future Not a great place for top performers,"Verified UserCurrent Employee  j*******  Group Marketing Manager - Oct 8, 2021",
3.0,Covid messing with Adobe WLB,"Good pay, good stock refreshers, great benefits , awesome stock performance ","Covid has really triggered 0 WLB. Always on, no time for family/friends/life","Verified UserCurrent Employee  F*****  Program Manager - Oct 6, 2021",
5.0,Amazing WLB and Culture,"Great work life balance, competitive equity package and growing company",Growth can be limited and slower than I would like,"Verified UserCurrent Employee  D*****  Strategy Manager - Oct 4, 2021",
5.0,Good for a freshers or people looking for work life balance,- Company growing rapidly- Can work on latest technologies- Good career growth up to a certain point,- Pay not competitive compared to other top companies- Politics and favoritism,"Verified UserCurrent Employee  B*****  Software Engineer - Oct 3, 2021",
4.0,"Good work life balance, but some bad managers","Good compensation, benefits and work life balance. Global day off every month. Good learning opportunities.",There are some really toxic managers who operate with impunity and HR doesn't care. Constant reorgs and bad planning.,"Verified UserCurrent Employee  k*****  Computer Scientist - Oct 1, 2021",
4.0,Great work life balance ,Best reason:- work life balance top most- opportunities are there for career growth if efforts are done in right directions,- Lack of transparency in teams- People will always try to let down you and make there way- management needs to learn the art of coordination and team uplifting ,"Verified UserCurrent Employee  M******  Software Developer - Sep 29, 2021",
4.0,Finance Gets Crushed,"Company benefits are amazing. 4 months full pay paternity leave, sunglasses stipend with vision plan, $5,500 tuition reimbursement, $1,000 learning education fund, ect. ","The close schedule is ridiculous at basically 1 day after QE, the books are expected to be closed. With roughly 60% of the business coming in the last 2 weeks of the quarter, it makes the hours insane at QE. Doesn't matter if it overlaps with company holidays, Thanksgiving, none of it matters, close schedule stays the same. ","Verified UserCurrent Employee  D***  Senior Finance Manager - Sep 27, 2021",
4.0,First impressions are good ,Benefits are great Good peopleGood OnboardingGood learning fund ,Tech stack is okay Can't comment more as just joined ,"Verified UserCurrent Employee  M*****  Senior Analyst - Customer Analytics - Sep 27, 2021",
4.0,Good place to coast,"On the creative cloud side, you're building tools for designers and artists. Leads to a culture where people are deeply passionate about what they do. Work life balance is very good, and the stock price has been on fire since the shift to subscription pricing. ","Leaders have been at Adobe for decades, and this leads to a practice of promoting for tenure rather than merit. The flip side of work life balance is that it is much slower moving than other tech companies, except for spikes of activity leading up to the annual MAX conference. ","Verified UserCurrent Employee  y*****  Engineering Manager - Sep 26, 2021",
3.0,"Medium pay, Mostly old technology",Policies are generally goodHR listens to employeesGrowing share priceGood quarterly results.,"Technology used is extinct, mostly teams working on C++ and legacy apps.Pay wise not that good.","Verified UserCurrent Employee  b****  MTS II, Software Engineer - Sep 25, 2021",
4.0,Great work life balance,"Managers are chill, work culture is good. Stock appreciation good.",Most teams are working on outdated tech stack with not much scope of learming.,"Verified UserCurrent Employee  J*****  Software Developer - Sep 25, 2021",
4.0,Great Work Life Balance,Very Employees centric company and great smart collouege. Depending on project lot of learning opportunities.,Career growth and compensation becomes stagnated as you keep working for a long time.,"Verified UserCurrent Employee  B****  Senior Engineering Manager - Sep 23, 2021",
3.0,Favoritism ,"The best thing are the PTOs. With the two week summer and winter shut downs, every 3rd week global PTO due to covid, one month sabbatical every 5 years, and unlimited PTO on top of that, yeah - that's hard to leave. Its not uncommon to see folks who has stayed 5+ 10+ years at Adobe. Probably the only reason why people stay around after they become unmotivated after dragging their feet, or burnt out, is we get a break from all of it. And we're able to do it all over again.","Lots of politics and favoritism on the design team. There's a culture of fear and if you actually speak up and don't agree with the ‘majority', just watch your back and don't be surprise if you somehow get ‘pulled' off your project. Whether you'd get promoted determines how much you drink the kool aid.We're asked constantly to design visions but with the lack of true execution, we are wasting our time drawing a big pie in the sky. ","Verified UserCurrent Employee  s*******  UX Designer - Sep 21, 2021",
5.0,"Great WLB, limited growth opportunities ","Great WLB, incredible benefits, thoughtful leadership, credible attempts to enhance diversity ","Vision might be too conservative for some, takes too long for innovation to trickle down into products, a bit too heavy in terms of management ","Verified UserCurrent Employee  X*****  Senior Product Manager - Sep 21, 2021",
3.0,Great work life balance with bad work,Good compensationPeople are niceWork life balanceGood cultureGood perks,Old tech stackBoring projectsNo learning at allOnly good for rest and vest,"Verified UserCurrent Employee  E*****  Computer Scientist - Sep 20, 2021",
3.0,Company benefits are really good,Company benefits are really good and overall a good place to work,Culture depends on organization and my ratings are tied to same,"Verified UserCurrent Employee  G*****  Software Developer IV - Sep 18, 2021",
4.0,Great Work Life Balance ,Wlb is amazing Nice peoplePositive vibes Flexible work conditions,Compensation is not competitive Career growth path not so definedCan be too laid back in culture ,"Verified UserCurrent Employee  V******  Machine Learning Engineer - Sep 17, 2021",
5.0,WLB,"Great culture and nice people, great work life balance, good design ","Growth is not clear, road map could be not clear ","Verified UserCurrent Employee  k******  UX Designer - Sep 16, 2021",
4.0,"Depends on the team, but great culture company wide",Great benefitsGreat cultureInvested in diversity and inclusionGreat executive leadership,Office politics can lead to prioritizing who gets promotedNot using cutting edge tech in engineering,"Verified UserCurrent Employee  V*****  Senior Data Engineer - Sep 16, 2021",
4.0,Great company for wlb. And rest/vest,The pros are just great wlb and management. Depends on the org,Unfortunately the comp isn't up to par to tier 1 tech companies. And it's a massive company,"Verified UserCurrent Employee  g******  Consultant - Sep 16, 2021",
5.0,Great culture,"Culture, growth opportunities, leadership, products, innovation, equity, community involvement, etc.",Hard to think of any major cons - maybe no free food yet ,"Verified UserCurrent Employee  k********  Senior Finance Manager - Sep 16, 2021",
5.0,Fantastic Company,Strong executive leadership that have a clear vision for expanding and growth.  Company takes the time to listen to employees and has built a culture that is focused on creativity and innovation. ,Driven by a culture of consensus decision makes even the smallest decision often painfully slow.  Executive alignment of priorities at the VP level is non-existent which prevents real progress from being made.  Headcount and resources are not plentiful enough to keep up with the growth projections.,"Verified UserCurrent Employee  G*****  Director, Finance - Sep 16, 2021",
3.0,Office politics! ,"Amazing WLB and benefits, fair compensation, diversity people are nice",Can't do anything due to internal politicsmanagement changes their minds often ,"Verified UserCurrent Employee  O*****  Product Manager - Sep 16, 2021",
4.0,Not for the faint hearted ,Great comp but slow growth due to the preference of external hires,Zero work life balance. Have calls scattered from 8 am to 8 pm,"Verified UserCurrent Employee  V*****  Operations Management - Sep 16, 2021",
5.0,Great WLB,Take care of their peopleLots of mental health resources ,Can get bogged down in process.   Difficult to feel your impact,"Verified UserCurrent Employee  S******  Business Strategy Manager - Sep 15, 2021",
4.0,Never felt more supported by a company ,"great attention to families and work-life balance (with or without families), health and wellness perks, excellent benefits and insurance, really mindful and safe during Covid regarding embracing remote work, many events to promote equality, BLM, LGBTQ, and many other groups. Some women (not as many as I'd wish, though) hold high executive level positions. Pride in company name. Amazing stock benefits. ","Big company problems - movement of anything is VERY slow. Some positions have almost no growth, or much competition for promotion as it's on a quota. Some great managers, but some equally disconnected and poor managers. Some very complacent and just average colleagues. ","Verified UserCurrent Employee  E*****  Consultant - Sep 13, 2021",
